title,pdf_url,arxiv_url,code_available,code_url
"Free Lunch Enhancements for Multi-modal Crowd Counting",https://openaccess.thecvf.com/content/CVPR2025/papers/Meng_Free_Lunch_Enhancements_for_Multi-modal_Crowd_Counting_CVPR_2025_paper.pdf,,yes,https://github.com/HenryCilence/Free-Lunch-Multimodal-Counting
"BIMBA: Selective-Scan Compression for Long-Range Video Question Answering",https://openaccess.thecvf.com/content/CVPR2025/papers/Islam_BIMBA_Selective-Scan_Compression_for_Long-Range_Video_Question_Answering_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.09590,no,
"EVolSplat: Efficient Volume-based Gaussian Splatting for Urban View Synthesis",https://openaccess.thecvf.com/content/CVPR2025/papers/Miao_EVolSplat_Efficient_Volume-based_Gaussian_Splatting_for_Urban_View_Synthesis_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.20168,no,
"Diff2Flow: Training Flow Matching Models via Diffusion Model Alignment",https://openaccess.thecvf.com/content/CVPR2025/papers/Schusterbauer_Diff2Flow_Training_Flow_Matching_Models_via_Diffusion_Model_Alignment_CVPR_2025_paper.pdf,http://arxiv.org/abs/2506.02221,yes,https://github.com/CompVis/diff2flow
"JanusFlow: Harmonizing Autoregression and Rectified Flow for Unified Multimodal Understanding and Generation",https://openaccess.thecvf.com/content/CVPR2025/papers/Ma_JanusFlow_Harmonizing_Autoregression_and_Rectified_Flow_for_Unified_Multimodal_Understanding_CVPR_2025_paper.pdf,http://arxiv.org/abs/2411.07975,no,
"Visual Prompting for One-shot Controllable Video Editing without Inversion",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhang_Visual_Prompting_for_One-shot_Controllable_Video_Editing_without_Inversion_CVPR_2025_paper.pdf,http://arxiv.org/abs/2504.14335,no,
"PIDSR: Complementary Polarized Image Demosaicing and Super-Resolution",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhou_PIDSR_Complementary_Polarized_Image_Demosaicing_and_Super-Resolution_CVPR_2025_paper.pdf,http://arxiv.org/abs/2504.07758,no,
"MegaSynth: Scaling Up 3D Scene Reconstruction with Synthesized Data",https://openaccess.thecvf.com/content/CVPR2025/papers/Jiang_MegaSynth_Scaling_Up_3D_Scene_Reconstruction_with_Synthesized_Data_CVPR_2025_paper.pdf,http://arxiv.org/abs/2412.14166,no,
"Prof. Robot: Differentiable Robot Rendering Without Static and Self-Collisions",https://openaccess.thecvf.com/content/CVPR2025/papers/Ruan_Prof._Robot_Differentiable_Robot_Rendering_Without_Static_and_Self-Collisions_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.11269,no,
"AVQACL: A Novel Benchmark for Audio-Visual Question Answering Continual Learning",https://openaccess.thecvf.com/content/CVPR2025/papers/Wu_AVQACL_A_Novel_Benchmark_for_Audio-Visual_Question_Answering_Continual_Learning_CVPR_2025_paper.pdf,,yes,https://github.com/kx-wu/CVPR2025_AVQACL
"Flash-Split: 2D Reflection Removal with Flash Cues and Latent Diffusion Separation",https://openaccess.thecvf.com/content/CVPR2025/papers/Wang_Flash-Split_2D_Reflection_Removal_with_Flash_Cues_and_Latent_Diffusion_CVPR_2025_paper.pdf,,maybe,
"Attention IoU: Examining Biases in CelebA using Attention Maps",https://openaccess.thecvf.com/content/CVPR2025/papers/Serianni_Attention_IoU_Examining_Biases_in_CelebA_using_Attention_Maps_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.19846,yes,https://github.com/aaronserianni/attention-iou
"HEIE: MLLM-Based Hierarchical Explainable AIGC Image Implausibility Evaluator",https://openaccess.thecvf.com/content/CVPR2025/papers/Yang_HEIE_MLLM-Based_Hierarchical_Explainable_AIGC_Image_Implausibility_Evaluator_CVPR_2025_paper.pdf,http://arxiv.org/abs/2411.17261,no,
"Segment Any Motion in Videos",https://openaccess.thecvf.com/content/CVPR2025/papers/Huang_Segment_Any_Motion_in_Videos_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.22268,maybe,
"HandOS: 3D Hand Reconstruction in One Stage",https://openaccess.thecvf.com/content/CVPR2025/papers/Chen_HandOS_3D_Hand_Reconstruction_in_One_Stage_CVPR_2025_paper.pdf,http://arxiv.org/abs/2412.01537,no,
"Task-aware Cross-modal Feature Refinement Transformer with Large Language Models for Visual Grounding",https://openaccess.thecvf.com/content/CVPR2025/papers/Chen_Task-aware_Cross-modal_Feature_Refinement_Transformer_with_Large_Language_Models_for_CVPR_2025_paper.pdf,,no,
"DropGaussian: Structural Regularization for Sparse-view Gaussian Splatting",https://openaccess.thecvf.com/content/CVPR2025/papers/Park_DropGaussian_Structural_Regularization_for_Sparse-view_Gaussian_Splatting_CVPR_2025_paper.pdf,http://arxiv.org/abs/2504.00773,yes,https://github.com/DCVL-3D/DropGaussian
"All-Day Multi-Camera Multi-Target Tracking",https://openaccess.thecvf.com/content/CVPR2025/papers/Fan_All-Day_Multi-Camera_Multi-Target_Tracking_CVPR_2025_paper.pdf,,yes,https://github.com/QTRACKY/ADMCMT
"Blurred LiDAR for Sharper 3D: Robust Handheld 3D Scanning with Diffuse LiDAR and RGB",https://openaccess.thecvf.com/content/CVPR2025/papers/Behari_Blurred_LiDAR_for_Sharper_3D_Robust_Handheld_3D_Scanning_with_CVPR_2025_paper.pdf,http://arxiv.org/abs/2411.19474,no,
"EnergyMoGen: Compositional Human Motion Generation with Energy-Based Diffusion Model in Latent Space",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhang_EnergyMoGen_Compositional_Human_Motion_Generation_with_Energy-Based_Diffusion_Model_in_CVPR_2025_paper.pdf,http://arxiv.org/abs/2412.14706,no,
"PatchDEMUX: A Certifiably Robust Framework for Multi-label Classifiers Against Adversarial Patches",https://openaccess.thecvf.com/content/CVPR2025/papers/Jacob_PatchDEMUX_A_Certifiably_Robust_Framework_for_Multi-label_Classifiers_Against_Adversarial_CVPR_2025_paper.pdf,http://arxiv.org/abs/2505.24703,no,
"StarVector: Generating Scalable Vector Graphics Code from Images and Text",https://openaccess.thecvf.com/content/CVPR2025/papers/Rodriguez_StarVector_Generating_Scalable_Vector_Graphics_Code_from_Images_and_Text_CVPR_2025_paper.pdf,http://arxiv.org/abs/2312.11556,no,
"Novel View Synthesis with Pixel-Space Diffusion Models",https://openaccess.thecvf.com/content/CVPR2025/papers/Elata_Novel_View_Synthesis_with_Pixel-Space_Diffusion_Models_CVPR_2025_paper.pdf,http://arxiv.org/abs/2411.07765,maybe,
"Object Detection using Event Camera: A MoE Heat Conduction based Detector and A New Benchmark Dataset",https://openaccess.thecvf.com/content/CVPR2025/papers/Wang_Object_Detection_using_Event_Camera_A_MoE_Heat_Conduction_based_CVPR_2025_paper.pdf,http://arxiv.org/abs/2412.06647,yes,https://github.com/Event-AHU/OpenEvDET
"EgoTextVQA: Towards Egocentric Scene-Text Aware Video Question Answering",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhou_EgoTextVQA_Towards_Egocentric_Scene-Text_Aware_Video_Question_Answering_CVPR_2025_paper.pdf,http://arxiv.org/abs/2502.07411,yes,https://github.com/zhousheng97/EgoTextVQA
"Token Cropr: Faster ViTs for Quite a Few Tasks",https://openaccess.thecvf.com/content/CVPR2025/papers/Bergner_Token_Cropr_Faster_ViTs_for_Quite_a_Few_Tasks_CVPR_2025_paper.pdf,http://arxiv.org/abs/2412.00965,no,
"STCOcc: Sparse Spatial-Temporal Cascade Renovation for 3D Occupancy and Scene Flow Prediction",https://openaccess.thecvf.com/content/CVPR2025/papers/Liao_STCOcc_Sparse_Spatial-Temporal_Cascade_Renovation_for_3D_Occupancy_and_Scene_CVPR_2025_paper.pdf,http://arxiv.org/abs/2504.19749,yes,https://github.com/lzzzzzm/STCOcc
"Document Haystacks:  Vision-Language Reasoning Over Piles of 1000+ Documents",https://openaccess.thecvf.com/content/CVPR2025/papers/Chen_Document_Haystacks__Vision-Language_Reasoning_Over_Piles_of_1000_Documents_CVPR_2025_paper.pdf,,maybe,
"Rethinking Few-Shot Adaptation of Vision-Language Models in Two Stages",https://openaccess.thecvf.com/content/CVPR2025/papers/Farina_Rethinking_Few-Shot_Adaptation_of_Vision-Language_Models_in_Two_Stages_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.11609,no,
"Resilient Sensor Fusion Under Adverse Sensor Failures via Multi-Modal Expert Fusion",https://openaccess.thecvf.com/content/CVPR2025/papers/Park_Resilient_Sensor_Fusion_Under_Adverse_Sensor_Failures_via_Multi-Modal_Expert_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.19776,no,
"TAGA: Self-supervised Learning for Template-free Animatable Gaussian Articulated Model",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhai_TAGA_Self-supervised_Learning_for_Template-free_Animatable_Gaussian_Articulated_Model_CVPR_2025_paper.pdf,,no,
"MambaVO: Deep Visual Odometry Based on Sequential Matching Refinement and Training Smoothing",https://openaccess.thecvf.com/content/CVPR2025/papers/Wang_MambaVO_Deep_Visual_Odometry_Based_on_Sequential_Matching_Refinement_and_CVPR_2025_paper.pdf,http://arxiv.org/abs/2412.20082,maybe,
"Explaining in Diffusion: Explaining a Classifier with Diffusion Semantics",https://openaccess.thecvf.com/content/CVPR2025/papers/Kazimi_Explaining_in_Diffusion_Explaining_a_Classifier_with_Diffusion_Semantics_CVPR_2025_paper.pdf,,no,
"Horizon-GS: Unified 3D Gaussian Splatting for Large-Scale Aerial-to-Ground Scenes",https://openaccess.thecvf.com/content/CVPR2025/papers/Jiang_Horizon-GS_Unified_3D_Gaussian_Splatting_for_Large-Scale_Aerial-to-Ground_Scenes_CVPR_2025_paper.pdf,,no,
"Attention Distillation: A Unified Approach to Visual Characteristics Transfer",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhou_Attention_Distillation_A_Unified_Approach_to_Visual_Characteristics_Transfer_CVPR_2025_paper.pdf,http://arxiv.org/abs/2502.20235,yes,https://github.com/xugao97/AttentionDistillation
"From Words to Structured Visuals: A Benchmark and Framework for Text-to-Diagram Generation and Editing",https://openaccess.thecvf.com/content/CVPR2025/papers/Wei_From_Words_to_Structured_Visuals_A_Benchmark_and_Framework_for_CVPR_2025_paper.pdf,http://arxiv.org/abs/2411.11916,maybe,
"LotusFilter: Fast Diverse Nearest Neighbor Search via a Learned Cutoff Table",https://openaccess.thecvf.com/content/CVPR2025/papers/Matsui_LotusFilter_Fast_Diverse_Nearest_Neighbor_Search_via_a_Learned_Cutoff_CVPR_2025_paper.pdf,http://arxiv.org/abs/2506.04790,yes,https://github.com/matsui528/lotf
"DreamRelation: Bridging Customization and Relation Generation",https://openaccess.thecvf.com/content/CVPR2025/papers/Shi_DreamRelation_Bridging_Customization_and_Relation_Generation_CVPR_2025_paper.pdf,http://arxiv.org/abs/2410.23280,maybe,
"IndoorGS: Geometric Cues Guided Gaussian Splatting for Indoor Scene Reconstruction",https://openaccess.thecvf.com/content/CVPR2025/papers/Ruan_IndoorGS_Geometric_Cues_Guided_Gaussian_Splatting_for_Indoor_Scene_Reconstruction_CVPR_2025_paper.pdf,,no,
"Point-Cache: Test-time Dynamic and Hierarchical Cache for Robust and Generalizable Point Cloud Analysis",https://openaccess.thecvf.com/content/CVPR2025/papers/Sun_Point-Cache_Test-time_Dynamic_and_Hierarchical_Cache_for_Robust_and_Generalizable_CVPR_2025_paper.pdf,,no,
"Think Small; Act Big: Primitive Prompt Learning for Lifelong Robot Manipulation",https://openaccess.thecvf.com/content/CVPR2025/papers/Yao_Think_Small_Act_Big_Primitive_Prompt_Learning_for_Lifelong_Robot_CVPR_2025_paper.pdf,http://arxiv.org/abs/2504.00420,no,
"Stop Walking in Circles! Bailing Out Early in Projected Gradient Descent",https://openaccess.thecvf.com/content/CVPR2025/papers/Doldo_Stop_Walking_in_Circles_Bailing_Out_Early_in_Projected_Gradient_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.19347,no,
"MoManipVLA: Transferring Vision-language-action Models for General Mobile Manipulation",https://openaccess.thecvf.com/content/CVPR2025/papers/Wu_MoManipVLA_Transferring_Vision-language-action_Models_for_General_Mobile_Manipulation_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.13446,no,
"SoMA: Singular Value Decomposed Minor Components Adaptation for Domain Generalizable Representation Learning",https://openaccess.thecvf.com/content/CVPR2025/papers/Yun_SoMA_Singular_Value_Decomposed_Minor_Components_Adaptation_for_Domain_Generalizable_CVPR_2025_paper.pdf,http://arxiv.org/abs/2412.04077,no,
"Depth-Guided Bundle Sampling for Efficient Generalizable Neural Radiance Field Reconstruction",https://openaccess.thecvf.com/content/CVPR2025/papers/Fang_Depth-Guided_Bundle_Sampling_for_Efficient_Generalizable_Neural_Radiance_Field_Reconstruction_CVPR_2025_paper.pdf,http://arxiv.org/abs/2505.19793,yes,https://github.com/KLMAV-CUC/GDB-NeRF
"TinyFusion: Diffusion Transformers Learned Shallow",https://openaccess.thecvf.com/content/CVPR2025/papers/Fang_TinyFusion_Diffusion_Transformers_Learned_Shallow_CVPR_2025_paper.pdf,http://arxiv.org/abs/2412.01199,yes,https://github.com/VainF/TinyFusion
"Ref-GS: Directional Factorization for 2D Gaussian Splatting",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhang_Ref-GS_Directional_Factorization_for_2D_Gaussian_Splatting_CVPR_2025_paper.pdf,,no,
"SVG-IR: Spatially-Varying Gaussian Splatting for Inverse Rendering",https://openaccess.thecvf.com/content/CVPR2025/papers/Sun_SVG-IR_Spatially-Varying_Gaussian_Splatting_for_Inverse_Rendering_CVPR_2025_paper.pdf,,yes,https://github.com/learner-shx/SVG-IR
"Stable-SCore: A Stable Registration-based Framework for 3D Shape Correspondence",https://openaccess.thecvf.com/content/CVPR2025/papers/Liu_Stable-SCore_A_Stable_Registration-based_Framework_for_3D_Shape_Correspondence_CVPR_2025_paper.pdf,,no,
"Beyond Single-Modal Boundary: Cross-Modal Anomaly Detection through Visual Prototype and Harmonization",https://openaccess.thecvf.com/content/CVPR2025/papers/Mao_Beyond_Single-Modal_Boundary_Cross-Modal_Anomaly_Detection_through_Visual_Prototype_and_CVPR_2025_paper.pdf,,yes,https://github.com/Kerio99/CMAD
"VDocRAG: Retrieval-Augmented Generation over Visually-Rich Documents",https://openaccess.thecvf.com/content/CVPR2025/papers/Tanaka_VDocRAG_Retrieval-Augmented_Generation_over_Visually-Rich_Documents_CVPR_2025_paper.pdf,http://arxiv.org/abs/2504.09795,no,
"Align-KD: Distilling Cross-Modal Alignment Knowledge for Mobile Vision-Language Large Model Enhancement",https://openaccess.thecvf.com/content/CVPR2025/papers/Feng_Align-KD_Distilling_Cross-Modal_Alignment_Knowledge_for_Mobile_Vision-Language_Large_Model_CVPR_2025_paper.pdf,,yes,https://github.com/fqhank/Align-KD
"Pose Priors from Language Models",https://openaccess.thecvf.com/content/CVPR2025/papers/Subramanian_Pose_Priors_from_Language_Models_CVPR_2025_paper.pdf,,maybe,
"Concept Lancet: Image Editing with Compositional Representation Transplant",https://openaccess.thecvf.com/content/CVPR2025/papers/Luo_Concept_Lancet_Image_Editing_with_Compositional_Representation_Transplant_CVPR_2025_paper.pdf,http://arxiv.org/abs/2504.02828,no,
"Scaling Mesh Generation via Compressive Tokenization",https://openaccess.thecvf.com/content/CVPR2025/papers/Weng_Scaling_Mesh_Generation_via_Compressive_Tokenization_CVPR_2025_paper.pdf,http://arxiv.org/abs/2411.07025,yes,https://github.com/whaohan/bpt
"Generative Densification: Learning to Densify Gaussians for High-Fidelity Generalizable 3D Reconstruction",https://openaccess.thecvf.com/content/CVPR2025/papers/Nam_Generative_Densification_Learning_to_Densify_Gaussians_for_High-Fidelity_Generalizable_3D_CVPR_2025_paper.pdf,http://arxiv.org/abs/2412.06234,no,
"LogoSP: Local-global Grouping of Superpoints for Unsupervised Semantic Segmentation of 3D Point Clouds",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhang_LogoSP_Local-global_Grouping_of_Superpoints_for_Unsupervised_Semantic_Segmentation_of_CVPR_2025_paper.pdf,http://arxiv.org/abs/2506.07857,yes,https://github.com/vLARgroup/LogoSP
"Exploring Intrinsic Normal Prototypes within a Single Image for Universal Anomaly Detection",https://openaccess.thecvf.com/content/CVPR2025/papers/Luo_Exploring_Intrinsic_Normal_Prototypes_within_a_Single_Image_for_Universal_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.02424,yes,https://github.com/luow23/INP-Former
"Augmenting Perceptual Super-Resolution via Image Quality Predictors",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhang_Augmenting_Perceptual_Super-Resolution_via_Image_Quality_Predictors_CVPR_2025_paper.pdf,http://arxiv.org/abs/2504.18524,no,
"TurboFill: Adapting Few-step Text-to-image Model for Fast Image Inpainting",https://openaccess.thecvf.com/content/CVPR2025/papers/Xie_TurboFill_Adapting_Few-step_Text-to-image_Model_for_Fast_Image_Inpainting_CVPR_2025_paper.pdf,http://arxiv.org/abs/2504.00996,no,
"Stochastic Human Motion Prediction with Memory of Action Transition and Action Characteristic",https://openaccess.thecvf.com/content/CVPR2025/papers/Tang_Stochastic_Human_Motion_Prediction_with_Memory_of_Action_Transition_and_CVPR_2025_paper.pdf,http://arxiv.org/abs/2507.04062,maybe,
"Video-MME: The First-Ever Comprehensive Evaluation Benchmark of Multi-modal LLMs in Video Analysis",https://openaccess.thecvf.com/content/CVPR2025/papers/Fu_Video-MME_The_First-Ever_Comprehensive_Evaluation_Benchmark_of_Multi-modal_LLMs_in_CVPR_2025_paper.pdf,,maybe,
"Perception Tokens Enhance Visual Reasoning in Multimodal Language Models",https://openaccess.thecvf.com/content/CVPR2025/papers/Bigverdi_Perception_Tokens_Enhance_Visual_Reasoning_in_Multimodal_Language_Models_CVPR_2025_paper.pdf,http://arxiv.org/abs/2412.03548,maybe,
"Are Images Indistinguishable to Humans Also Indistinguishable to Classifiers?",https://openaccess.thecvf.com/content/CVPR2025/papers/You_Are_Images_Indistinguishable_to_Humans_Also_Indistinguishable_to_Classifiers_CVPR_2025_paper.pdf,http://arxiv.org/abs/2405.18029,no,
"X-Dyna: Expressive Dynamic Human Image Animation",https://openaccess.thecvf.com/content/CVPR2025/papers/Chang_X-Dyna_Expressive_Dynamic_Human_Image_Animation_CVPR_2025_paper.pdf,,yes,https://github.com/bytedance/X-Dyna
"Understanding Multi-layered Transmission Matrices",https://openaccess.thecvf.com/content/CVPR2025/papers/Levin_Understanding_Multi-layered_Transmission_Matrices_CVPR_2025_paper.pdf,http://arxiv.org/abs/2410.23864,no,
"GS-DiT: Advancing Video Generation with Dynamic 3D Gaussian Fields through Efficient Dense 3D Point Tracking",https://openaccess.thecvf.com/content/CVPR2025/papers/Bian_GS-DiT_Advancing_Video_Generation_with_Dynamic_3D_Gaussian_Fields_through_CVPR_2025_paper.pdf,,no,
"AnyMoLe: Any Character Motion In-betweening Leveraging Video Diffusion Models",https://openaccess.thecvf.com/content/CVPR2025/papers/Yun_AnyMoLe_Any_Character_Motion_In-betweening_Leveraging_Video_Diffusion_Models_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.08417,no,
"Towards Optimizing Large-Scale Multi-Graph Matching in Bioimaging",https://openaccess.thecvf.com/content/CVPR2025/papers/Kahl_Towards_Optimizing_Large-Scale_Multi-Graph_Matching_in_Bioimaging_CVPR_2025_paper.pdf,,no,
"Towards Effective and Sparse Adversarial Attack on Spiking Neural Networks via Breaking Invisible Surrogate Gradients",https://openaccess.thecvf.com/content/CVPR2025/papers/Lun_Towards_Effective_and_Sparse_Adversarial_Attack_on_Spiking_Neural_Networks_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.03272,yes,https://github.com/ryime/PDSG-SDA
"Towards Understanding and Quantifying Uncertainty for Text-to-Image Generation",https://openaccess.thecvf.com/content/CVPR2025/papers/Franchi_Towards_Understanding_and_Quantifying_Uncertainty_for_Text-to-Image_Generation_CVPR_2025_paper.pdf,http://arxiv.org/abs/2412.03178,yes,https://github.com/ENSTA-U2IS-AI/Uncertainty_diffusion
"PS-Diffusion: Photorealistic Subject-Driven Image Editing with Disentangled Control and Attention",https://openaccess.thecvf.com/content/CVPR2025/papers/Wang_PS-Diffusion_Photorealistic_Subject-Driven_Image_Editing_with_Disentangled_Control_and_Attention_CVPR_2025_paper.pdf,,yes,https://github.com/wei-cheng777/PS-Diffusion
"Exploring Visual Vulnerabilities via Multi-Loss Adversarial Search for Jailbreaking Vision-Language Models",https://openaccess.thecvf.com/content/CVPR2025/papers/Hao_Exploring_Visual_Vulnerabilities_via_Multi-Loss_Adversarial_Search_for_Jailbreaking_Vision-Language_CVPR_2025_paper.pdf,http://arxiv.org/abs/2411.18000,no,
"LLaVA-ST: A Multimodal Large Language Model for Fine-Grained Spatial-Temporal Understanding",https://openaccess.thecvf.com/content/CVPR2025/papers/Li_LLaVA-ST_A_Multimodal_Large_Language_Model_for_Fine-Grained_Spatial-Temporal_Understanding_CVPR_2025_paper.pdf,,no,
"Insight-V: Exploring Long-Chain Visual Reasoning with Multimodal Large Language Models",https://openaccess.thecvf.com/content/CVPR2025/papers/Dong_Insight-V_Exploring_Long-Chain_Visual_Reasoning_with_Multimodal_Large_Language_Models_CVPR_2025_paper.pdf,,maybe,
"MaIR: A Locality- and Continuity-Preserving Mamba for Image Restoration",https://openaccess.thecvf.com/content/CVPR2025/papers/Li_MaIR_A_Locality-_and_Continuity-Preserving_Mamba_for_Image_Restoration_CVPR_2025_paper.pdf,,no,
"Few-shot Implicit Function Generation via Equivariance",https://openaccess.thecvf.com/content/CVPR2025/papers/Huang_Few-shot_Implicit_Function_Generation_via_Equivariance_CVPR_2025_paper.pdf,http://arxiv.org/abs/2501.01601,yes,https://github.com/JeanDiable/EquiGen
"RSAR: Restricted State Angle Resolver and Rotated SAR Benchmark",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhang_RSAR_Restricted_State_Angle_Resolver_and_Rotated_SAR_Benchmark_CVPR_2025_paper.pdf,http://arxiv.org/abs/2501.04440,yes,https://github.com/zhasion/RSAR
"Dual Energy-Based Model with Open-World Uncertainty Estimation for Out-of-distribution Detection",https://openaccess.thecvf.com/content/CVPR2025/papers/Chen_Dual_Energy-Based_Model_with_Open-World_Uncertainty_Estimation_for_Out-of-distribution_Detection_CVPR_2025_paper.pdf,,no,
"DTGBrepGen: A Novel B-rep Generative Model through Decoupling Topology and Geometry",https://openaccess.thecvf.com/content/CVPR2025/papers/Li_DTGBrepGen_A_Novel_B-rep_Generative_Model_through_Decoupling_Topology_and_CVPR_2025_paper.pdf,,yes,https://github.com/jinli99/DTGBrepGen
"Continuous Space-Time Video Resampling with  Invertible Motion Steganography",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhang_Continuous_Space-Time_Video_Resampling_with__Invertible_Motion_Steganography_CVPR_2025_paper.pdf,,maybe,
"Schedule On the Fly: Diffusion Time Prediction for Faster and Better Image Generation",https://openaccess.thecvf.com/content/CVPR2025/papers/Ye_Schedule_On_the_Fly_Diffusion_Time_Prediction_for_Faster_and_CVPR_2025_paper.pdf,http://arxiv.org/abs/2412.01243,no,
"Learning Audio-guided Video Representation with Gated Attention for Video-Text Retrieval",https://openaccess.thecvf.com/content/CVPR2025/papers/Jeong_Learning_Audio-guided_Video_Representation_with_Gated_Attention_for_Video-Text_Retrieval_CVPR_2025_paper.pdf,http://arxiv.org/abs/2504.02397,no,
"ProtoDepth: Unsupervised Continual Depth Completion with Prototypes",https://openaccess.thecvf.com/content/CVPR2025/papers/Rim_ProtoDepth_Unsupervised_Continual_Depth_Completion_with_Prototypes_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.12745,no,
"vesselFM: A Foundation Model for Universal 3D Blood Vessel Segmentation",https://openaccess.thecvf.com/content/CVPR2025/papers/Wittmann_vesselFM_A_Foundation_Model_for_Universal_3D_Blood_Vessel_Segmentation_CVPR_2025_paper.pdf,http://arxiv.org/abs/2411.17386,no,
"TASTE-Rob: Advancing Video Generation of Task-Oriented Hand-Object Interaction for Generalizable Robotic Manipulation",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhao_TASTE-Rob_Advancing_Video_Generation_of_Task-Oriented_Hand-Object_Interaction_for_Generalizable_CVPR_2025_paper.pdf,,maybe,
"NoT: Federated Unlearning via Weight Negation",https://openaccess.thecvf.com/content/CVPR2025/papers/Khalil_NoT_Federated_Unlearning_via_Weight_Negation_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.05657,no,
"ParaHome: Parameterizing Everyday Home Activities Towards 3D Generative Modeling of Human-Object Interactions",https://openaccess.thecvf.com/content/CVPR2025/papers/Kim_ParaHome_Parameterizing_Everyday_Home_Activities_Towards_3D_Generative_Modeling_of_CVPR_2025_paper.pdf,http://arxiv.org/abs/2401.10232,no,
"Adapting to the Unknown: Training-Free Audio-Visual Event Perception with Dynamic Thresholds",https://openaccess.thecvf.com/content/CVPR2025/papers/Shaar_Adapting_to_the_Unknown_Training-Free_Audio-Visual_Event_Perception_with_Dynamic_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.13693,no,
"OpenHumanVid: A Large-Scale High-Quality Dataset for Enhancing Human-Centric Video Generation",https://openaccess.thecvf.com/content/CVPR2025/papers/Li_OpenHumanVid_A_Large-Scale_High-Quality_Dataset_for_Enhancing_Human-Centric_Video_Generation_CVPR_2025_paper.pdf,http://arxiv.org/abs/2412.00115,no,
"Classifier-Free Guidance Inside the Attraction Basin May Cause Memorization",https://openaccess.thecvf.com/content/CVPR2025/papers/Jain_Classifier-Free_Guidance_Inside_the_Attraction_Basin_May_Cause_Memorization_CVPR_2025_paper.pdf,http://arxiv.org/abs/2411.16738,no,
"Track Any Anomalous Object:A Granular Video Anomaly Detection Pipeline",https://openaccess.thecvf.com/content/CVPR2025/papers/Huang_Track_Any_Anomalous_ObjectA_Granular_Video_Anomaly_Detection_Pipeline_CVPR_2025_paper.pdf,http://arxiv.org/abs/2506.05175,no,
"RANGE: Retrieval Augmented Neural Fields for Multi-Resolution Geo-Embeddings",https://openaccess.thecvf.com/content/CVPR2025/papers/Dhakal_RANGE_Retrieval_Augmented_Neural_Fields_for_Multi-Resolution_Geo-Embeddings_CVPR_2025_paper.pdf,http://arxiv.org/abs/2502.19781,yes,https://github.com/mvrl/RANGE
"Magma: A Foundation Model for Multimodal AI Agents",https://openaccess.thecvf.com/content/CVPR2025/papers/Yang_Magma_A_Foundation_Model_for_Multimodal_AI_Agents_CVPR_2025_paper.pdf,http://arxiv.org/abs/2502.13130,no,
"SimMotionEdit: Text-Based Human Motion Editing with Motion Similarity Prediction",https://openaccess.thecvf.com/content/CVPR2025/papers/Li_SimMotionEdit_Text-Based_Human_Motion_Editing_with_Motion_Similarity_Prediction_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.18211,yes,https://github.com/lzhyu/SimMotionEdit
"Object-aware Sound Source Localization via Audio-Visual Scene Understanding",https://openaccess.thecvf.com/content/CVPR2025/papers/Um_Object-aware_Sound_Source_Localization_via_Audio-Visual_Scene_Understanding_CVPR_2025_paper.pdf,http://arxiv.org/abs/2506.18557,yes,https://github.com/VisualAIKHU/OA-SSL
"Volume Tells: Dual Cycle-Consistent Diffusion for 3D Fluorescence Microscopy De-noising and Super-Resolution",https://openaccess.thecvf.com/content/CVPR2025/papers/Li_Volume_Tells_Dual_Cycle-Consistent_Diffusion_for_3D_Fluorescence_Microscopy_De-noising_CVPR_2025_paper.pdf,http://arxiv.org/abs/2503.02261,no,
"SerialGen: Personalized Image Generation by First Standardization Then Personalization",https://openaccess.thecvf.com/content/CVPR2025/papers/Xie_SerialGen_Personalized_Image_Generation_by_First_Standardization_Then_Personalization_CVPR_2025_paper.pdf,http://arxiv.org/abs/2412.01485,no,
