title,pdf_url,arxiv_url,code_available,code_url
"Is Tracking Really More Challenging in First Person Egocentric Vision?",https://openaccess.thecvf.com/content/ICCV2025/papers/Dunnhofer_Is_Tracking_Really_More_Challenging_in_First_Person_Egocentric_Vision_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.16015,no,
"Bringing RNNs Back to Efficient Open-Ended Video Understanding",https://openaccess.thecvf.com/content/ICCV2025/papers/Xu_Bringing_RNNs_Back_to_Efficient_Open-Ended_Video_Understanding_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.02591,no,
"ViM-VQ: Efficient Post-Training Vector Quantization for Visual Mamba",https://openaccess.thecvf.com/content/ICCV2025/papers/Deng_ViM-VQ_Efficient_Post-Training_Vector_Quantization_for_Visual_Mamba_ICCV_2025_paper.pdf,,maybe,
"TorchAdapt: Towards Light-Agnostic Real-Time Visual Perception",https://openaccess.thecvf.com/content/ICCV2025/papers/Hashmi_TorchAdapt_Towards_Light-Agnostic_Real-Time_Visual_Perception_ICCV_2025_paper.pdf,,no,
"UniversalBooth: Model-Agnostic Personalized Text-to-Image Generation",https://openaccess.thecvf.com/content/ICCV2025/papers/Liu_UniversalBooth_Model-Agnostic_Personalized_Text-to-Image_Generation_ICCV_2025_paper.pdf,,no,
"EVEv2: Improved Baselines for Encoder-Free Vision-Language Models",https://openaccess.thecvf.com/content/ICCV2025/papers/Diao_EVEv2_Improved_Baselines_for_Encoder-Free_Vision-Language_Models_ICCV_2025_paper.pdf,http://arxiv.org/abs/2502.06788,yes,https://github.com/baaivision/EVE
"End-to-End Driving with Online Trajectory Evaluation via BEV World Model",https://openaccess.thecvf.com/content/ICCV2025/papers/Li_End-to-End_Driving_with_Online_Trajectory_Evaluation_via_BEV_World_Model_ICCV_2025_paper.pdf,http://arxiv.org/abs/2504.01941,yes,https://github.com/liyingyanUCAS/WoTE
"EEGMirror: Leveraging EEG Data in the Wild via Montage-Agnostic Self-Supervision for EEG to Video Decoding",https://openaccess.thecvf.com/content/ICCV2025/papers/Liu_EEGMirror_Leveraging_EEG_Data_in_the_Wild_via_Montage-Agnostic_Self-Supervision_ICCV_2025_paper.pdf,,yes,https://github.com/XuanhaoLiu/EEGMirror
"Edit360: 2D Image Edits to 3D Assets from Any Angle",https://openaccess.thecvf.com/content/ICCV2025/papers/Huang_Edit360_2D_Image_Edits_to_3D_Assets_from_Any_Angle_ICCV_2025_paper.pdf,http://arxiv.org/abs/2506.10507,no,
"VehicleMAE: View-asymmetry Mutual Learning for Vehicle Re-identification Pre-training via Masked AutoEncoders",https://openaccess.thecvf.com/content/ICCV2025/papers/Wang_VehicleMAE_View-asymmetry_Mutual_Learning_for_Vehicle_Re-identification_Pre-training_via_Masked_ICCV_2025_paper.pdf,,maybe,
"MiDSummer: Multi-Guidance Diffusion for Controllable Zero-Shot Immersive Gaussian Splatting Scene Generation",https://openaccess.thecvf.com/content/ICCV2025/papers/Hu_MiDSummer_Multi-Guidance_Diffusion_for_Controllable_Zero-Shot_Immersive_Gaussian_Splatting_Scene_ICCV_2025_paper.pdf,,no,
"AV-Link: Temporally-Aligned Diffusion Features for Cross-Modal Audio-Video Generation",https://openaccess.thecvf.com/content/ICCV2025/papers/Haji-Ali_AV-Link_Temporally-Aligned_Diffusion_Features_for_Cross-Modal_Audio-Video_Generation_ICCV_2025_paper.pdf,,no,
"RANKCLIP: Ranking-Consistent Language-Image Pretraining",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhang_RANKCLIP_Ranking-Consistent_Language-Image_Pretraining_ICCV_2025_paper.pdf,http://arxiv.org/abs/2404.09387,yes,https://github.com/Jam1ezhang/RankCLIP
"Is Visual in-Context Learning for Compositional Medical Tasks within Reach?",https://openaccess.thecvf.com/content/ICCV2025/papers/Reiss_Is_Visual_in-Context_Learning_for_Compositional_Medical_Tasks_within_Reach_ICCV_2025_paper.pdf,,no,
"Details Matter for Indoor Open-vocabulary 3D Instance Segmentation",https://openaccess.thecvf.com/content/ICCV2025/papers/Jung_Details_Matter_for_Indoor_Open-vocabulary_3D_Instance_Segmentation_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.23134,no,
"Differentially Private Fine-Tuning of Diffusion Models",https://openaccess.thecvf.com/content/ICCV2025/papers/Tsai_Differentially_Private_Fine-Tuning_of_Diffusion_Models_ICCV_2025_paper.pdf,http://arxiv.org/abs/2406.01355,yes,https://github.com/EzzzLi/DP-LORA
"Large Learning Rates Simultaneously Achieve Robustness to Spurious Correlations and Compressibility",https://openaccess.thecvf.com/content/ICCV2025/papers/Barsbey_Large_Learning_Rates_Simultaneously_Achieve_Robustness_to_Spurious_Correlations_and_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.17748,no,
"Global Regulation and Excitation via Attention Tuning for Stereo Matching",https://openaccess.thecvf.com/content/ICCV2025/papers/Li_Global_Regulation_and_Excitation_via_Attention_Tuning_for_Stereo_Matching_ICCV_2025_paper.pdf,http://arxiv.org/abs/2509.15891,yes,https://github.com/JarvisLee0423/GREAT-Stereo
"TruthPrInt: Mitigating Large Vision-Language Models Object Hallucination Via Latent Truthful-Guided Pre-Intervention",https://openaccess.thecvf.com/content/ICCV2025/papers/Duan_TruthPrInt_Mitigating_Large_Vision-Language_Models_Object_Hallucination_Via_Latent_Truthful-Guided_ICCV_2025_paper.pdf,,maybe,
"Customizing Domain Adapters for Domain Generalization",https://openaccess.thecvf.com/content/ICCV2025/papers/Ji_Customizing_Domain_Adapters_for_Domain_Generalization_ICCV_2025_paper.pdf,,no,
"ADCD-Net: Robust Document Image Forgery Localization via Adaptive DCT Feature and Hierarchical Content Disentanglement",https://openaccess.thecvf.com/content/ICCV2025/papers/Wong_ADCD-Net_Robust_Document_Image_Forgery_Localization_via_Adaptive_DCT_Feature_ICCV_2025_paper.pdf,,yes,https://github.com/KAHIMWONG/ACDC-Net
"STaR: Seamless Spatial-Temporal Aware Motion Retargeting with Penetration and Consistency Constraints",https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_STaR_Seamless_Spatial-Temporal_Aware_Motion_Retargeting_with_Penetration_and_Consistency_ICCV_2025_paper.pdf,http://arxiv.org/abs/2504.06504,yes,https://github.com/XiaohangYang829/STaR
"Structured Policy Optimization: Enhance Large Vision-Language Model via Self-referenced Dialogue",https://openaccess.thecvf.com/content/ICCV2025/papers/Sun_Structured_Policy_Optimization_Enhance_Large_Vision-Language_Model_via_Self-referenced_Dialogue_ICCV_2025_paper.pdf,,no,
"UnrealZoo: Enriching Photo-realistic Virtual Worlds for Embodied AI",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhong_UnrealZoo_Enriching_Photo-realistic_Virtual_Worlds_for_Embodied_AI_ICCV_2025_paper.pdf,http://arxiv.org/abs/2412.20977,no,
"Visual Test-time Scaling for GUI Agent Grounding",https://openaccess.thecvf.com/content/ICCV2025/papers/Luo_Visual_Test-time_Scaling_for_GUI_Agent_Grounding_ICCV_2025_paper.pdf,http://arxiv.org/abs/2505.00684,yes,https://github.com/tiangeluo/RegionFocus
"One-Step Specular Highlight Removal with Adapted Diffusion Models",https://openaccess.thecvf.com/content/ICCV2025/papers/Atmis_One-Step_Specular_Highlight_Removal_with_Adapted_Diffusion_Models_ICCV_2025_paper.pdf,,no,
"GraspCoT: Integrating Physical Property Reasoning for 6-DoF Grasping under Flexible Language Instructions",https://openaccess.thecvf.com/content/ICCV2025/papers/Chu_GraspCoT_Integrating_Physical_Property_Reasoning_for_6-DoF_Grasping_under_Flexible_ICCV_2025_paper.pdf,,yes,https://github.com/cxmomo/GraspCoT
"Deep Space Weather Model: Long-Range Solar Flare Prediction from Multi-Wavelength Images",https://openaccess.thecvf.com/content/ICCV2025/papers/Nagashima_Deep_Space_Weather_Model_Long-Range_Solar_Flare_Prediction_from_Multi-Wavelength_ICCV_2025_paper.pdf,http://arxiv.org/abs/2508.07847,no,
"Hydra-NeXt: Robust Closed-Loop Driving with Open-Loop Training",https://openaccess.thecvf.com/content/ICCV2025/papers/Li_Hydra-NeXt_Robust_Closed-Loop_Driving_with_Open-Loop_Training_ICCV_2025_paper.pdf,,no,
"Zero-Shot Vision Encoder Grafting via LLM Surrogates",https://openaccess.thecvf.com/content/ICCV2025/papers/Yue_Zero-Shot_Vision_Encoder_Grafting_via_LLM_Surrogates_ICCV_2025_paper.pdf,http://arxiv.org/abs/2505.22664,yes,https://github.com/facebookresearch/zero
"Depth Any Event Stream: Enhancing Event-based Monocular Depth Estimation via Dense-to-Sparse Distillation",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhu_Depth_Any_Event_Stream_Enhancing_Event-based_Monocular_Depth_Estimation_via_ICCV_2025_paper.pdf,,no,
"Uncover Treasures in DCT: Advancing JPEG Quality Enhancement by Exploiting Latent Correlations",https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_Uncover_Treasures_in_DCT_Advancing_JPEG_Quality_Enhancement_by_Exploiting_ICCV_2025_paper.pdf,http://arxiv.org/abs/2506.21171,no,
"Layer-wise Vision Injection with Disentangled Attention for Efficient LVLMs",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhang_Layer-wise_Vision_Injection_with_Disentangled_Attention_for_Efficient_LVLMs_ICCV_2025_paper.pdf,,no,
"Heatmap Regression without Soft-Argmax for Facial Landmark Detection",https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_Heatmap_Regression_without_Soft-Argmax_for_Facial_Landmark_Detection_ICCV_2025_paper.pdf,http://arxiv.org/abs/2508.14929,yes,https://github.com/ca-joe-yang/regression-without-softarg
"ICE-Bench: A Unified and Comprehensive Benchmark for Image Creating and Editing",https://openaccess.thecvf.com/content/ICCV2025/papers/Pan_ICE-Bench_A_Unified_and_Comprehensive_Benchmark_for_Image_Creating_and_ICCV_2025_paper.pdf,,maybe,
"Unified Adversarial Augmentation for Improving Palmprint Recognition",https://openaccess.thecvf.com/content/ICCV2025/papers/Jin_Unified_Adversarial_Augmentation_for_Improving_Palmprint_Recognition_ICCV_2025_paper.pdf,,no,
"PlugMark: A Plug-in Zero-Watermarking Framework for Diffusion Models",https://openaccess.thecvf.com/content/ICCV2025/papers/Chen_PlugMark_A_Plug-in_Zero-Watermarking_Framework_for_Diffusion_Models_ICCV_2025_paper.pdf,,maybe,
"FLSeg: Enhancing Privacy and Robustness in Federated Learning under Heterogeneous Data via Model Segmentation",https://openaccess.thecvf.com/content/ICCV2025/papers/Su_FLSeg_Enhancing_Privacy_and_Robustness_in_Federated_Learning_under_Heterogeneous_ICCV_2025_paper.pdf,,no,
"Partially Matching Submap Helps: Uncertainty Modeling and Propagation for Text to Point Cloud Localization",https://openaccess.thecvf.com/content/ICCV2025/papers/Feng_Partially_Matching_Submap_Helps_Uncertainty_Modeling_and_Propagation_for_Text_ICCV_2025_paper.pdf,,yes,https://github.com/Afoolbird/PMSH
"Human-Object Interaction from Human-Level Instructions",https://openaccess.thecvf.com/content/ICCV2025/papers/Wu_Human-Object_Interaction_from_Human-Level_Instructions_ICCV_2025_paper.pdf,http://arxiv.org/abs/2406.17840,no,
"SAM2Long: Enhancing SAM 2 for Long Video Segmentation with a Training-Free Memory Tree",https://openaccess.thecvf.com/content/ICCV2025/papers/Ding_SAM2Long_Enhancing_SAM_2_for_Long_Video_Segmentation_with_a_ICCV_2025_paper.pdf,http://arxiv.org/abs/2410.16268,yes,https://github.com/Mark12Ding/SAM2Long
"Adapting Vehicle Detectors for Aerial Imagery to Unseen Domains with Weak Supervision",https://openaccess.thecvf.com/content/ICCV2025/papers/Fang_Adapting_Vehicle_Detectors_for_Aerial_Imagery_to_Unseen_Domains_with_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.20976,no,
"Neural Shell Texture Splatting: More Details and Fewer Primitives",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhang_Neural_Shell_Texture_Splatting_More_Details_and_Fewer_Primitives_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.20200,maybe,
"3DSRBench: A Comprehensive 3D Spatial Reasoning Benchmark",https://openaccess.thecvf.com/content/ICCV2025/papers/Ma_3DSRBench_A_Comprehensive_3D_Spatial_Reasoning_Benchmark_ICCV_2025_paper.pdf,http://arxiv.org/abs/2412.07825,maybe,
"Causality-guided Prompt Learning for Vision-language Models via Visual Granulation",https://openaccess.thecvf.com/content/ICCV2025/papers/Gao_Causality-guided_Prompt_Learning_for_Vision-language_Models_via_Visual_Granulation_ICCV_2025_paper.pdf,http://arxiv.org/abs/2509.03803,yes,https://github.com/GaoMY-521/CaPL_Code
"Arti-PG: A Toolbox for Procedurally Synthesizing Large-Scale and Diverse Articulated Objects with Rich Annotations",https://openaccess.thecvf.com/content/ICCV2025/papers/Sun_Arti-PG_A_Toolbox_for_Procedurally_Synthesizing_Large-Scale_and_Diverse_Articulated_ICCV_2025_paper.pdf,,yes,https://github.com/Analytic-Concept-Group/ArtiPG
"X2I: Seamless Integration of Multimodal Understanding into Diffusion Transformer via Attention Distillation",https://openaccess.thecvf.com/content/ICCV2025/papers/Ma_X2I_Seamless_Integration_of_Multimodal_Understanding_into_Diffusion_Transformer_via_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.06134,yes,https://github.com/OPPO-Mente-Lab/X2I
"One Last Attention for Your Vision-Language Model",https://openaccess.thecvf.com/content/ICCV2025/papers/Chen_One_Last_Attention_for_Your_Vision-Language_Model_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.15480,yes,https://github.com/khufia/RAda/tree/main}{github.com/khufia/RAda}
"MMCR: Benchmarking Cross-Source Reasoning in Scientific Papers",https://openaccess.thecvf.com/content/ICCV2025/papers/Tian_MMCR_Benchmarking_Cross-Source_Reasoning_in_Scientific_Papers_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.16856,no,
"ZeroKey: Point-Level Reasoning and Zero-Shot 3D Keypoint Detection from Large Language Models",https://openaccess.thecvf.com/content/ICCV2025/papers/Gong_ZeroKey_Point-Level_Reasoning_and_Zero-Shot_3D_Keypoint_Detection_from_Large_ICCV_2025_paper.pdf,http://arxiv.org/abs/2412.06292,no,
"Audio-visual Controlled Video Diffusion with Masked Selective State Spaces Modeling for Natural Talking Head Generation",https://openaccess.thecvf.com/content/ICCV2025/papers/Hong_Audio-visual_Controlled_Video_Diffusion_with_Masked_Selective_State_Spaces_Modeling_ICCV_2025_paper.pdf,http://arxiv.org/abs/2504.02542,no,
"DreamCube: RGB-D Panorama Generation via Multi-plane Synchronization",https://openaccess.thecvf.com/content/ICCV2025/papers/Huang_DreamCube_RGB-D_Panorama_Generation_via_Multi-plane_Synchronization_ICCV_2025_paper.pdf,,no,
"SILO: Solving Inverse Problems with Latent Operators",https://openaccess.thecvf.com/content/ICCV2025/papers/Raphaeli_SILO_Solving_Inverse_Problems_with_Latent_Operators_ICCV_2025_paper.pdf,http://arxiv.org/abs/2501.11746,maybe,
"Entropy-Adaptive Diffusion Policy Optimization with Dynamic Step Alignment",https://openaccess.thecvf.com/content/ICCV2025/papers/Yan_Entropy-Adaptive_Diffusion_Policy_Optimization_with_Dynamic_Step_Alignment_ICCV_2025_paper.pdf,,no,
"ScanEdit: Hierarchically-Guided Functional 3D Scan Editing",https://openaccess.thecvf.com/content/ICCV2025/papers/Boudjoghra_ScanEdit_Hierarchically-Guided_Functional_3D_Scan_Editing_ICCV_2025_paper.pdf,http://arxiv.org/abs/2504.15049,no,
"DeFSS: Image-to-Mask Denoising Learning for Few-shot Segmentation",https://openaccess.thecvf.com/content/ICCV2025/papers/Qin_DeFSS_Image-to-Mask_Denoising_Learning_for_Few-shot_Segmentation_ICCV_2025_paper.pdf,,no,
"Bokehlicious: Photorealistic Bokeh Rendering with Controllable Apertures",https://openaccess.thecvf.com/content/ICCV2025/papers/Seizinger_Bokehlicious_Photorealistic_Bokeh_Rendering_with_Controllable_Apertures_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.16067,yes,https://github.com/TimSeizinger/Bokehlicious
"Turbo2K: Towards Ultra-Efficient and High-Quality 2K Video Synthesis",https://openaccess.thecvf.com/content/ICCV2025/papers/Ren_Turbo2K_Towards_Ultra-Efficient_and_High-Quality_2K_Video_Synthesis_ICCV_2025_paper.pdf,http://arxiv.org/abs/2504.14470,no,
"Video2BEV: Transforming Drone Videos to BEVs for Video-based Geo-localization",https://openaccess.thecvf.com/content/ICCV2025/papers/Ju_Video2BEV_Transforming_Drone_Videos_to_BEVs_for_Video-based_Geo-localization_ICCV_2025_paper.pdf,http://arxiv.org/abs/2411.13610,yes,https://github.com/HaoDot/Video2BEV-Open
"Puppet-Master: Scaling Interactive Video Generation as a Motion Prior for Part-Level Dynamics",https://openaccess.thecvf.com/content/ICCV2025/papers/Li_Puppet-Master_Scaling_Interactive_Video_Generation_as_a_Motion_Prior_for_ICCV_2025_paper.pdf,,no,
"MMAT-1M: A Large Reasoning Dataset for Multimodal Agent Tuning",https://openaccess.thecvf.com/content/ICCV2025/papers/Gao_MMAT-1M_A_Large_Reasoning_Dataset_for_Multimodal_Agent_Tuning_ICCV_2025_paper.pdf,,yes,https://github.com/VIS-MPU-Agent/MMAT-1M
"FlowChef: Steering of Rectified Flow Models for Controlled Generations",https://openaccess.thecvf.com/content/ICCV2025/papers/Patel_FlowChef_Steering_of_Rectified_Flow_Models_for_Controlled_Generations_ICCV_2025_paper.pdf,,no,
"Teaching VLMs to Localize Specific Objects from In-context Examples",https://openaccess.thecvf.com/content/ICCV2025/papers/Doveh_Teaching_VLMs_to_Localize_Specific_Objects_from_In-context_Examples_ICCV_2025_paper.pdf,http://arxiv.org/abs/2411.13317,no,
"A Hidden Stumbling Block in Generalized Category Discovery: Distracted Attention",https://openaccess.thecvf.com/content/ICCV2025/papers/Xu_A_Hidden_Stumbling_Block_in_Generalized_Category_Discovery_Distracted_Attention_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.14315,yes,https://github.com/Afleve/AFGCD
"High-Precision 3D Measurement of Complex Textured Surfaces Using Multiple Filtering Approach",https://openaccess.thecvf.com/content/ICCV2025/papers/Chen_High-Precision_3D_Measurement_of_Complex_Textured_Surfaces_Using_Multiple_Filtering_ICCV_2025_paper.pdf,,no,
"Efficient Unsupervised Shortcut Learning Detection and Mitigation in Transformers",https://openaccess.thecvf.com/content/ICCV2025/papers/Kuhn_Efficient_Unsupervised_Shortcut_Learning_Detection_and_Mitigation_in_Transformers_ICCV_2025_paper.pdf,,no,
"Adaptive Caching for Faster Video Generation with Diffusion Transformers",https://openaccess.thecvf.com/content/ICCV2025/papers/Kahatapitiya_Adaptive_Caching_for_Faster_Video_Generation_with_Diffusion_Transformers_ICCV_2025_paper.pdf,http://arxiv.org/abs/2411.02397,no,
"RGE-GS: Reward-Guided Expansive Driving Scene Reconstruction via Diffusion Priors",https://openaccess.thecvf.com/content/ICCV2025/papers/Du_RGE-GS_Reward-Guided_Expansive_Driving_Scene_Reconstruction_via_Diffusion_Priors_ICCV_2025_paper.pdf,,no,
"EgoMusic-driven Human Dance Motion Estimation with Skeleton Mamba",https://openaccess.thecvf.com/content/ICCV2025/papers/Nguyen_EgoMusic-driven_Human_Dance_Motion_Estimation_with_Skeleton_Mamba_ICCV_2025_paper.pdf,http://arxiv.org/abs/2508.10522,no,
"OmniCache: A Trajectory-Oriented Global Perspective on Training-Free Cache Reuse for Diffusion Transformer Models",https://openaccess.thecvf.com/content/ICCV2025/papers/Chu_OmniCache_A_Trajectory-Oriented_Global_Perspective_on_Training-Free_Cache_Reuse_for_ICCV_2025_paper.pdf,,no,
"VIPerson: Flexibly Generating Virtual Identity for Person Re-Identification",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhang_VIPerson_Flexibly_Generating_Virtual_Identity_for_Person_Re-Identification_ICCV_2025_paper.pdf,,maybe,
"St4RTrack: Simultaneous 4D Reconstruction and Tracking in the World",https://openaccess.thecvf.com/content/ICCV2025/papers/Feng_St4RTrack_Simultaneous_4D_Reconstruction_and_Tracking_in_the_World_ICCV_2025_paper.pdf,http://arxiv.org/abs/2504.13152,maybe,
"PRM: Photometric Stereo based Large Reconstruction Model",https://openaccess.thecvf.com/content/ICCV2025/papers/Ge_PRM_Photometric_Stereo_based_Large_Reconstruction_Model_ICCV_2025_paper.pdf,http://arxiv.org/abs/2412.07371,no,
"Exploiting Frequency Dynamics for Enhanced Multimodal Event-based Action Recognition",https://openaccess.thecvf.com/content/ICCV2025/papers/Cao_Exploiting_Frequency_Dynamics_for_Enhanced_Multimodal_Event-based_Action_Recognition_ICCV_2025_paper.pdf,,no,
"AerialVG: A Challenging Benchmark for Aerial Visual Grounding by Exploring Positional Relations",https://openaccess.thecvf.com/content/ICCV2025/papers/Liu_AerialVG_A_Challenging_Benchmark_for_Aerial_Visual_Grounding_by_Exploring_ICCV_2025_paper.pdf,http://arxiv.org/abs/2504.07836,yes,https://github.com/Ideal-ljl/AerialVG
"DriveArena: A Closed-loop Generative Simulation Platform for Autonomous Driving",https://openaccess.thecvf.com/content/ICCV2025/papers/Yang_DriveArena_A_Closed-loop_Generative_Simulation_Platform_for_Autonomous_Driving_ICCV_2025_paper.pdf,http://arxiv.org/abs/2408.00415,yes,https://github.com/PJLab-ADG/DriveArena
"InvRGB+L: Inverse Rendering of Complex Scenes with Unified Color and LiDAR Reflectance Modeling",https://openaccess.thecvf.com/content/ICCV2025/papers/Chen_InvRGBL_Inverse_Rendering_of_Complex_Scenes_with_Unified_Color_and_ICCV_2025_paper.pdf,,no,
"DreamFuse: Adaptive Image Fusion with Diffusion Transformer",https://openaccess.thecvf.com/content/ICCV2025/papers/Huang_DreamFuse_Adaptive_Image_Fusion_with_Diffusion_Transformer_ICCV_2025_paper.pdf,http://arxiv.org/abs/2504.08291,no,
"DALIP: Distribution Alignment-based Language-Image Pre-Training for Domain-Specific Data",https://openaccess.thecvf.com/content/ICCV2025/papers/Wu_DALIP_Distribution_Alignment-based_Language-Image_Pre-Training_for_Domain-Specific_Data_ICCV_2025_paper.pdf,http://arxiv.org/abs/2504.01386,no,
"Joint Semantic and Rendering Enhancements in 3D Gaussian Modeling with Anisotropic Local Encoding",https://openaccess.thecvf.com/content/ICCV2025/papers/He_Joint_Semantic_and_Rendering_Enhancements_in_3D_Gaussian_Modeling_with_ICCV_2025_paper.pdf,,no,
"Unveiling the Invisible: Reasoning Complex Occlusions Amodally with AURA",https://openaccess.thecvf.com/content/ICCV2025/papers/Li_Unveiling_the_Invisible_Reasoning_Complex_Occlusions_Amodally_with_AURA_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.10225,maybe,
"AGO: Adaptive Grounding for Open World 3D Occupancy Prediction",https://openaccess.thecvf.com/content/ICCV2025/papers/Li_AGO_Adaptive_Grounding_for_Open_World_3D_Occupancy_Prediction_ICCV_2025_paper.pdf,http://arxiv.org/abs/2504.10117,yes,https://github.com/EdwardLeeLPZ/AGO
"Free2Guide: Training-Free Text-to-Video Alignment using Image LVLM",https://openaccess.thecvf.com/content/ICCV2025/papers/Kim_Free2Guide_Training-Free_Text-to-Video_Alignment_using_Image_LVLM_ICCV_2025_paper.pdf,,maybe,
"T2I-Copilot: A Training-Free Multi-Agent Text-to-Image System for Enhanced Prompt Interpretation and Interactive Generation",https://openaccess.thecvf.com/content/ICCV2025/papers/Chen_T2I-Copilot_A_Training-Free_Multi-Agent_Text-to-Image_System_for_Enhanced_Prompt_Interpretation_ICCV_2025_paper.pdf,,yes,https://github.com/SHI-Labs/T2I-Copilot
"Lumina-Image 2.0: A Unified and Efficient Image Generative Framework",https://openaccess.thecvf.com/content/ICCV2025/papers/Qin_Lumina-Image_2.0_A_Unified_and_Efficient_Image_Generative_Framework_ICCV_2025_paper.pdf,,yes,https://github.com/Alpha-VLLM/Lumina-Image-2.0
"mmCooper: A Multi-agent Multi-stage Communication-efficient and Collaboration-robust Cooperative Perception Framework",https://openaccess.thecvf.com/content/ICCV2025/papers/Liu_mmCooper_A_Multi-agent_Multi-stage_Communication-efficient_and_Collaboration-robust_Cooperative_Perception_Framework_ICCV_2025_paper.pdf,http://arxiv.org/abs/2501.12263,no,
"LightBSR: Towards Lightweight Blind Super-Resolution via Discriminative Implicit Degradation Representation Learning",https://openaccess.thecvf.com/content/ICCV2025/papers/Yuan_LightBSR_Towards_Lightweight_Blind_Super-Resolution_via_Discriminative_Implicit_Degradation_Representation_ICCV_2025_paper.pdf,http://arxiv.org/abs/2506.22710,yes,https://github.com/MJ-NCEPU/LightBSR
"Harnessing Uncertainty-aware Bounding Boxes for Unsupervised 3D Object Detection",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhang_Harnessing_Uncertainty-aware_Bounding_Boxes_for_Unsupervised_3D_Object_Detection_ICCV_2025_paper.pdf,http://arxiv.org/abs/2408.00619,no,
"OCSplats: Observation Completeness Quantification and Label Noise Separation in 3DGS",https://openaccess.thecvf.com/content/ICCV2025/papers/Ling_OCSplats_Observation_Completeness_Quantification_and_Label_Noise_Separation_in_3DGS_ICCV_2025_paper.pdf,http://arxiv.org/abs/2508.01239,maybe,
"One Encoder to Rule them All: Representation Learning for Model-free Visual Reinforcement Learning using Fourier Neural Operators",https://openaccess.thecvf.com/content/ICCV2025/papers/Dutta_One_Encoder_to_Rule_them_All_Representation_Learning_for_Model-free_ICCV_2025_paper.pdf,,maybe,
"LOMM: Latest Object Memory Management for Temporally Consistent Video Instance Segmentation",https://openaccess.thecvf.com/content/ICCV2025/papers/Lee_LOMM_Latest_Object_Memory_Management_for_Temporally_Consistent_Video_Instance_ICCV_2025_paper.pdf,,no,
"Open-Vocabulary HOI Detection with Interaction-aware Prompt and Concept Calibration",https://openaccess.thecvf.com/content/ICCV2025/papers/Lei_Open-Vocabulary_HOI_Detection_with_Interaction-aware_Prompt_and_Concept_Calibration_ICCV_2025_paper.pdf,http://arxiv.org/abs/2508.03207,yes,https://github.com/ltttpku/INP-CC
"DuCos: Duality Constrained Depth Super-Resolution via Foundation Model",https://openaccess.thecvf.com/content/ICCV2025/papers/Yan_DuCos_Duality_Constrained_Depth_Super-Resolution_via_Foundation_Model_ICCV_2025_paper.pdf,http://arxiv.org/abs/2503.04171,yes,https://github.com/yanzq95/DuCos
"ROVI: A VLM-LLM Re-Captioned Dataset for Open-Vocabulary Instance-Grounded Text-to-Image Generation",https://openaccess.thecvf.com/content/ICCV2025/papers/Peng_ROVI_A_VLM-LLM_Re-Captioned_Dataset_for_Open-Vocabulary_Instance-Grounded_Text-to-Image_Generation_ICCV_2025_paper.pdf,http://arxiv.org/abs/2508.01008,yes,https://github.com/CihangPeng/ROVI
"PBFG: A New Physically-Based Dataset and Removal of Lens Flares and Glares",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhu_PBFG_A_New_Physically-Based_Dataset_and_Removal_of_Lens_Flares_ICCV_2025_paper.pdf,,no,
"Active Perception Meets Rule-Guided RL: A Two-Phase Approach for Precise Object Navigation in Complex Environments",https://openaccess.thecvf.com/content/ICCV2025/papers/Qin_Active_Perception_Meets_Rule-Guided_RL_A_Two-Phase_Approach_for_Precise_ICCV_2025_paper.pdf,,yes,https://github.com/qinliangql/APRR
"CAT: A Unified Click-and-Track Framework for Realistic Tracking",https://openaccess.thecvf.com/content/ICCV2025/papers/Yuan_CAT_A_Unified_Click-and-Track_Framework_for_Realistic_Tracking_ICCV_2025_paper.pdf,,yes,https://github.com/ysyuann/CAT
"Differential-informed Sample Selection Accelerates Multimodal Contrastive Learning",https://openaccess.thecvf.com/content/ICCV2025/papers/Zhao_Differential-informed_Sample_Selection_Accelerates_Multimodal_Contrastive_Learning_ICCV_2025_paper.pdf,http://arxiv.org/abs/2507.12998,yes,https://github.com/MediaBrain-SJTU/DISSect
