title,pdf_url,arxiv_url,code_available,code_url
"Learning Task Specifications from Demonstrations as Probabilistic Automata",https://doi.org/10.1109/ICRA55743.2025.11128184,http://arxiv.org/abs/2409.07091v1,no,
"Robot Utility Models: General Policies for Zero-Shot Deployment in New Environments",https://doi.org/10.1109/ICRA55743.2025.11128184,http://arxiv.org/abs/2409.05865v1,maybe,
"R+X: Retrieval and Execution from Everyday Human Videos",https://doi.org/10.1109/ICRA55743.2025.11128482,http://arxiv.org/abs/2407.12957v2,maybe,
"ARCap: Collecting High-Quality Human Demonstrations for Robot Learning with Augmented Reality Feedback",https://doi.org/10.1109/ICRA55743.2025.11128482,http://arxiv.org/abs/2410.08464v1,maybe,
"XMoP: Whole-Body Control Policy for Zero-Shot Cross-Embodiment Neural Motion Planning",https://doi.org/10.1109/ICRA55743.2025.11127572,http://arxiv.org/abs/2409.15585v2,no,
"KALM: Keypoint Abstraction Using Large Models for Object-Relative Imitation Learning",https://doi.org/10.1109/ICRA55743.2025.11127572,,no,
"AutoSplat: Constrained Gaussian Splatting for Autonomous Driving Scene Reconstruction",https://doi.org/10.1109/ICRA55743.2025.11128868,http://arxiv.org/abs/2407.02598v2,no,
"Diffusion-Based Generative Models for 3D Occupancy Prediction in Autonomous Driving",https://doi.org/10.1109/ICRA55743.2025.11128868,http://arxiv.org/abs/2505.23115v2,no,
"Interactive4D: Interactive 4D LiDAR Segmentation",https://doi.org/10.1109/ICRA55743.2025.11128308,http://arxiv.org/abs/2410.08206v2,maybe,
"Robust Scene Change Detection Using Visual Foundation Models and Cross-Attention Mechanisms",https://doi.org/10.1109/ICRA55743.2025.11128308,http://arxiv.org/abs/2409.16850v3,yes,https://github.com/ChadLin9596/Robust-Scene-Change-Detection
"LaB-CL: Localized and Balanced Contrastive Learning for Improving Parking Slot Detection",https://doi.org/10.1109/ICRA55743.2025.11128223,http://arxiv.org/abs/2410.07832v1,no,
"Dual-Conditioned Temporal Diffusion Modeling for Driving Scene Generation",https://doi.org/10.1109/ICRA55743.2025.11128223,,no,
"RL-OGM-Parking: Lidar OGM-Based Hybrid Reinforcement Learning Planner for Autonomous Parking",https://doi.org/10.1109/ICRA55743.2025.11127563,http://arxiv.org/abs/2502.18846v1,no,
"Multi-Task Invariant Representation Imitation Learning for Autonomous Driving",https://doi.org/10.1109/ICRA55743.2025.11127563,,no,
"Occ-LLM: Enhancing Autonomous Driving with Occupancy-Based Large Language Models",https://doi.org/10.1109/ICRA55743.2025.11128768,http://arxiv.org/abs/2502.06419v1,maybe,
"DISC: Dataset for Analyzing Driving Styles in Simulated Crashes for Mixed Autonomy",https://doi.org/10.1109/ICRA55743.2025.11128768,http://arxiv.org/abs/2502.00050v1,no,
"HS-SLAM: Hybrid Representation with Structural Supervision for Improved Dense SLAM",https://doi.org/10.1109/ICRA55743.2025.11128840,http://arxiv.org/abs/2503.21778v1,no,
"Gassidy: Gaussian Splatting SLAM in Dynamic Environments",https://doi.org/10.1109/ICRA55743.2025.11128840,http://arxiv.org/abs/2411.15476v1,no,
"Large-Scale Gaussian Splatting SLAM",https://doi.org/10.1109/ICRA55743.2025.11128136,http://arxiv.org/abs/2505.09915v1,no,
"OpenGS-SLAM: Open-Set Dense Semantic SLAM with 3D Gaussian Splatting for Object-Level Scene Understanding",https://doi.org/10.1109/ICRA55743.2025.11128136,http://arxiv.org/abs/2503.01646v1,no,
"SAP-SLAM: Semantic-Assisted Perception SLAM with 3D Gaussian Splatting",https://doi.org/10.1109/ICRA55743.2025.11128541,,no,
"Gaussian-LIC: Real-Time Photo-Realistic SLAM with Gaussian Splatting and LiDAR-Inertial-Camera Fusion",https://doi.org/10.1109/ICRA55743.2025.11128541,http://arxiv.org/abs/2404.06926v3,yes,https://github.com/APRIL-ZJU/Gaussian-LIC
"Risk-Averse Model Predictive Control for Racing in Adverse Conditions",https://doi.org/10.1109/ICRA55743.2025.11127715,http://arxiv.org/abs/2410.17183v1,no,
"Safety Guaranteed Robust Multi-Agent Reinforcement Learning with Hierarchical Control for Connected and Automated Vehicles",https://doi.org/10.1109/ICRA55743.2025.11127715,http://arxiv.org/abs/2309.11057v2,no,
"Does Bilevel Optimization Result in More Competitive Racing Behavior?",https://doi.org/10.1109/ICRA55743.2025.11128245,http://arxiv.org/abs/2402.09548v2,no,
"Gate-Aware Online Planning for Two-Player Autonomous Drone Racing",https://doi.org/10.1109/ICRA55743.2025.11128245,http://arxiv.org/abs/2402.18021v2,no,
"FlatFusion: Delving Into Details of Sparse Transformer-Based Camera-LiDAR Fusion for Autonomous Driving",https://doi.org/10.1109/ICRA55743.2025.11127333,http://arxiv.org/abs/2408.06832v2,no,
"A2DO: Adaptive Anti-Degradation Odometry with Deep Multi-Sensor Fusion for Autonomous Navigation",https://doi.org/10.1109/ICRA55743.2025.11127333,http://arxiv.org/abs/2502.20767v1,no,
"Tunable Virtual IMU Frame by Weighted Averaging of Multiple Non-Collocated IMUs",https://doi.org/10.1109/ICRA55743.2025.11127405,http://arxiv.org/abs/2506.00371v1,no,
"WildFusion: Multimodal Implicit 3D Reconstructions in the Wild",https://doi.org/10.1109/ICRA55743.2025.11127405,http://arxiv.org/abs/2409.19904v1,no,
"Steering Prediction via a Multi-Sensor System for Autonomous Racing",https://doi.org/10.1109/ICRA55743.2025.11128044,http://arxiv.org/abs/2409.19356v1,maybe,
"Inverse Kinematics on Guiding Vector Fields for Robot Path Following",https://doi.org/10.1109/ICRA55743.2025.11128044,http://arxiv.org/abs/2502.17313v1,no,
"Dragonfly Drone: A Novel Tilt-Rotor Aerial Platform with Body-Morphing Capability",https://doi.org/10.1109/ICRA55743.2025.11127670,,no,
"An Omnidirectional Non-Tethered Aerial Prototype with Fixed Uni-Directional Thrusters",https://doi.org/10.1109/ICRA55743.2025.11127670,,no,
"Dense Fixed-Wing Swarming Using Receding-Horizon NMPC",https://doi.org/10.1109/ICRA55743.2025.11127766,http://arxiv.org/abs/2502.04174v2,no,
"ReVLA: Reverting Visual Domain Limitation of Robotic Foundation Models",https://doi.org/10.1109/ICRA55743.2025.11127766,http://arxiv.org/abs/2409.15250v3,no,
"MonoDiff9D: Monocular Category-Level 9D Object Pose Estimation via Diffusion Model",https://doi.org/10.1109/ICRA55743.2025.11127790,http://arxiv.org/abs/2504.10433v1,yes,https://github.com/CNJianLiu/MonoDiff9D
"Learning Active Tactile Perception Through Belief-Space Control",https://doi.org/10.1109/ICRA55743.2025.11127790,http://arxiv.org/abs/2312.00215v1,no,
"Detection of Fast-Moving Objects with Neuromorphic Hardware",https://doi.org/10.1109/ICRA55743.2025.11128035,http://arxiv.org/abs/2403.10677v2,no,
"Lightstereo: Channel Boost is All You Need for Efficient 2D Cost Aggregation",https://doi.org/10.1109/ICRA55743.2025.11128035,http://arxiv.org/abs/2406.19833v3,yes,https://github.com/XiandaGuo/OpenStereo
"Surfaceaug: Toward Versatile; Multimodally Consistent Ground Truth Sampling",https://doi.org/10.1109/ICRA55743.2025.11128641,,no,
"Uncertainty-Guided Enhancement on Driving Perception System Via Foundation Models",https://doi.org/10.1109/ICRA55743.2025.11128641,http://arxiv.org/abs/2410.01144v1,no,
"Complementary Information Guided Occupancy Prediction via Multi-Level Representation Fusion",https://doi.org/10.1109/ICRA55743.2025.11128055,http://arxiv.org/abs/2510.13198v1,yes,https://github.com/VitaLemonTea1/CIGOcc
"Domain Adaptation-Based Crossmodal Knowledge Distillation for 3D Semantic Segmentation",https://doi.org/10.1109/ICRA55743.2025.11128055,http://arxiv.org/abs/2509.00379v1,no,
"Nonlinear Motion-Guided and Spatio-Temporal Aware Network for Unsupervised Event-Based Optical Flow",https://doi.org/10.1109/ICRA55743.2025.11127673,http://arxiv.org/abs/2505.05089v1,no,
"V2X-DG: Domain Generalization for Vehicle-to-Everything Cooperative Perception",https://doi.org/10.1109/ICRA55743.2025.11127673,http://arxiv.org/abs/2503.15435v1,maybe,
"IMOST: Incremental Memory Mechanism with Online Self-Supervision for Continual Traversability Learning",https://doi.org/10.1109/ICRA55743.2025.11128076,http://arxiv.org/abs/2409.14070v1,yes,https://github.com/SJTU-MKH/OCLTrav
"SparseDrive: End-to-End Autonomous Driving via Sparse Scene Representation",https://doi.org/10.1109/ICRA55743.2025.11128076,http://arxiv.org/abs/2405.19620v2,yes,https://github.com/swc-17/SparseDrive
"Motion Tracks: A Unified Representation for Human-Robot Transfer in Few-Shot Imitation Learning",https://doi.org/10.1109/ICRA55743.2025.11127744,http://arxiv.org/abs/2501.06994v2,maybe,
"Discrete Policy: Learning Disentangled Action Space for Multi-Task Robotic Manipulation",https://doi.org/10.1109/ICRA55743.2025.11127744,http://arxiv.org/abs/2409.18707v4,no,
"AnyCar to Anywhere: Learning Universal Dynamics Model for Agile and Adaptive Mobility",https://doi.org/10.1109/ICRA55743.2025.11128637,http://arxiv.org/abs/2409.15783v1,maybe,
"Learning Dynamics of a Ball with Differentiable Factor Graph and Roto-Translational Invariant Representations",https://doi.org/10.1109/ICRA55743.2025.11128637,http://arxiv.org/abs/2409.16467v2,no,
"FutureNet-LoF: Joint Trajectory Prediction and Lane Occupancy Field Prediction with Future Context Encoding",https://doi.org/10.1109/ICRA55743.2025.11128742,http://arxiv.org/abs/2406.14422v1,no,
"Hierarchical Reinforcement Learning for Safe Mapless Navigation with Congestion Estimation",https://doi.org/10.1109/ICRA55743.2025.11128742,http://arxiv.org/abs/2503.12036v1,no,
"Hierarchical End-to-End Autonomous Driving: Integrating BEV Perception with Deep Reinforcement Learning",https://doi.org/10.1109/ICRA55743.2025.11128181,http://arxiv.org/abs/2409.17659v1,no,
"Multi-Goal Motion Memory",https://doi.org/10.1109/ICRA55743.2025.11128181,http://arxiv.org/abs/2407.11399v1,no,
"Dual-BEV Nav: Dual-Layer BEV-Based Heuristic Path Planning for Robotic Navigation in Unstructured Outdoor Environments",https://doi.org/10.1109/ICRA55743.2025.11128636,http://arxiv.org/abs/2501.18351v1,no,
"Risk-Aware Integrated Task and Motion Planning for Versatile Snake Robots Under Localization Failures",https://doi.org/10.1109/ICRA55743.2025.11128636,http://arxiv.org/abs/2502.19690v1,no,
"Scalable Multi-Agent Surveillance: a Kernel-Based Approach",https://doi.org/10.1109/ICRA55743.2025.11128667,,no,
"Contingency Formation Planning for Interactive Drone Light Shows",https://doi.org/10.1109/ICRA55743.2025.11128667,,no,
"Design of a Formation Control System to Assist Human Operators in Flying a Swarm of Robotic Blimps",https://doi.org/10.1109/ICRA55743.2025.11128755,http://arxiv.org/abs/2505.09511v1,no,
"In-Context Learning Enables Robot Action Prediction in LLMs",https://doi.org/10.1109/ICRA55743.2025.11128755,http://arxiv.org/abs/2410.12782v2,no,
"UniAff: A Unified Representation of Affordances for Tool Usage and Articulation with Vision-Language Models",https://doi.org/10.1109/ICRA55743.2025.11128402,http://arxiv.org/abs/2409.20551v2,no,
"ConceptAgent: LLM-Driven Precondition Grounding and Tree Search for Robust Task Planning and Execution",https://doi.org/10.1109/ICRA55743.2025.11128402,http://arxiv.org/abs/2410.06108v1,no,
"Towards Generalizable Vision-Language Robotic Manipulation: A Benchmark and LLM-Guided 3D Policy",https://doi.org/10.1109/ICRA55743.2025.11127531,http://arxiv.org/abs/2410.01345v2,no,
"Discovering Object Attributes by Prompting Large Language Models With Perception-Action Apis",https://doi.org/10.1109/ICRA55743.2025.11127531,http://arxiv.org/abs/2409.15505v2,no,
"ExploRLLM: Guiding Exploration in Reinforcement Learning with Large Language Models",https://doi.org/10.1109/ICRA55743.2025.11127582,http://arxiv.org/abs/2403.09583v4,no,
"Physical Simulation with Force Feedback Aids Robot Factors Design",https://doi.org/10.1109/ICRA55743.2025.11127582,,no,
"Environmental Map Learning with Multiple-Robots",https://doi.org/10.1109/ICRA55743.2025.11128758,,no,
"SLABIM: A SLAM-BIM Coupled Dataset in HKUST Main Building",https://doi.org/10.1109/ICRA55743.2025.11128758,http://arxiv.org/abs/2502.16856v1,yes,https://github.com/HKUST-Aerial-Robotics/SLABIM
"Unified Adaptive and Cooperative Planning Using Multi-Task Coregionalized Gaussian Processes",https://doi.org/10.1109/ICRA55743.2025.11127982,,no,
"COIGAN: Controllable Object Inpainting Through Generative Adversarial Network for Defect Synthesis in Data Augmentation",https://doi.org/10.1109/ICRA55743.2025.11127982,,no,
"Diffusion Based Robust LiDAR Place Recognition",https://doi.org/10.1109/ICRA55743.2025.11128358,http://arxiv.org/abs/2504.12412v1,no,
"Open-Loop Position Control of a Miniature Magnetic Robot Using Two-Dimensional Divergence Control of a Magnetic Force",https://doi.org/10.1109/ICRA55743.2025.11128358,,no,
"An Equilibrium Analysis of Magnetic Quadrupole Force Field With Applications to Microrobotic Swarm Coordination",https://doi.org/10.1109/ICRA55743.2025.11127727,,no,
"Ensemble Control of a 2-DOF Parallel Link Arm in a Capsule Robot Using Oscillating External Magnetic Fields",https://doi.org/10.1109/ICRA55743.2025.11127727,,no,
"Deep Reinforcement Learning-Based Semi-Autonomous Control for Magnetic Micro-Robot Navigation with Immersive Manipulation",https://doi.org/10.1109/ICRA55743.2025.11127625,http://arxiv.org/abs/2503.06359v1,no,
"OMASTAR Optimal Magnetic Actuation System Arrangement",https://doi.org/10.1109/ICRA55743.2025.11127625,,no,
"Measuring DNA Microswimmer Locomotion in Complex Flow Environments",https://doi.org/10.1109/ICRA55743.2025.11128317,http://arxiv.org/abs/2412.15152v1,no,
"From Cognition to Precognition: A Future-Aware Framework for Social Navigation",https://doi.org/10.1109/ICRA55743.2025.11128317,http://arxiv.org/abs/2409.13244v2,maybe,
"OLiVia-Nav: An Online Lifelong Vision Language Approach for Mobile Robot Social Navigation",https://doi.org/10.1109/ICRA55743.2025.11127843,http://arxiv.org/abs/2409.13675v2,no,
"Arena 4.0: a Comprehensive Ros2 Development and Benchmarking Platform for Human-Centric Navigation Using Generative-Model-Based Environment Generation",https://doi.org/10.1109/ICRA55743.2025.11127843,http://arxiv.org/abs/2409.12471v1,no,
"Enhancing Adaptivity of Two-Fingered Object Reorientation Using Tactile-Based Online Optimization of Deconstructed Actions",https://doi.org/10.1109/ICRA55743.2025.11127826,http://arxiv.org/abs/2503.11041v1,no,
"A Full-Cycle Assembly Operation: From Digital Planning to Trajectory Execution Using a Robotic Arm",https://doi.org/10.1109/ICRA55743.2025.11127826,,no,
"Robust Nonprehensile Dynamic Object Transportation: A Closed-Loop Sensitivity Approach",https://doi.org/10.1109/ICRA55743.2025.11128329,,no,
"Hierarchical Contact-Rich Trajectory Optimization for Multi-Modal Manipulation Using Tight Convex Relaxations",https://doi.org/10.1109/ICRA55743.2025.11128329,http://arxiv.org/abs/2503.07963v2,no,
"Optimizing Complex Control Systems with Differentiable Simulators: A Hybrid Approach to Reinforcement Learning and Trajectory Planning",https://doi.org/10.1109/ICRA55743.2025.11128062,,no,
"TransformerMPC: Accelerating Model Predictive Control via Transformers",https://doi.org/10.1109/ICRA55743.2025.11128062,http://arxiv.org/abs/2409.09266v1,no,
"A New Semidefinite Relaxation for Linear and Piecewise-Affine Optimal Control with Time Scaling",https://doi.org/10.1109/ICRA55743.2025.11128006,http://arxiv.org/abs/2504.13170v1,no,
"C-Uniform Trajectory Sampling for Fast Motion Planning",https://doi.org/10.1109/ICRA55743.2025.11128006,http://arxiv.org/abs/2409.12266v1,no,
"ADMM-MCBF-LCA: A Layered Control Architecture for Safe Real-Time Navigation",https://doi.org/10.1109/ICRA55743.2025.11127737,http://arxiv.org/abs/2503.02208v2,no,
"Composite Learning Neural Network Tracking Control of Articulated Soft Robots",https://doi.org/10.1109/ICRA55743.2025.11127737,,no,
"Multi-Segment Soft Robot Control Via Deep Koopman-Based Model Predictive Control",https://doi.org/10.1109/ICRA55743.2025.11128469,http://arxiv.org/abs/2505.00354v1,no,
"Physics-Informed Split Koopman Operators for Data-Efficient Soft Robotic Simulation",https://doi.org/10.1109/ICRA55743.2025.11128469,http://arxiv.org/abs/2502.00162v2,no,
"Robust Swimming Controller for Soft Robots via Drop-Out Learning",https://doi.org/10.1109/ICRA55743.2025.11128134,,no,
"Optimal Gait Control for a Tendon-Driven Soft Quadruped Robot by Model-Based Reinforcement Learning",https://doi.org/10.1109/ICRA55743.2025.11128134,http://arxiv.org/abs/2406.07069v1,no,
"VascularPilot3D: Toward a 3D Fully Autonomous Navigation for Endovascular Robotics",https://doi.org/10.1109/ICRA55743.2025.11128497,http://arxiv.org/abs/2405.09375v2,no,
"Weakly-Supervised Learning via Multi-Lateral Decoder Branching for Tool Segmentation in Robot-Assisted Cardiovascular Catheterization",https://doi.org/10.1109/ICRA55743.2025.11128497,http://arxiv.org/abs/2404.07594v3,maybe,
"Towards Evaluating the User Comfort and Experience of a Novel Steerable Drilling Robotic System in Pedicle Screw Fixation Procedures: A User Study",https://doi.org/10.1109/ICRA55743.2025.11128177,,no,
"Minimally Invasive Endotracheal Inside-Out Flexible Needle Driving System Towards Microendoscope-Guided Robotic Tracheostomy",https://doi.org/10.1109/ICRA55743.2025.11128177,,no,
"Evaluating Global Geo-Alignment for Precision Learned Autonomous Vehicle Localization Using Aerial Data",https://doi.org/10.1109/ICRA55743.2025.11127944,http://arxiv.org/abs/2503.13896v1,no,
"Under Pressure: Altimeter-Aided ICP for 3D Maps Consistency",https://doi.org/10.1109/ICRA55743.2025.11127944,http://arxiv.org/abs/2410.00758v2,no,
"Neural Ranging Inertial Odometry",https://doi.org/10.1109/ICRA55743.2025.11127832,http://arxiv.org/abs/2512.10531v1,no,
"GazeHTA: End-to-End Gaze Target Detection with Head-Target Association",https://doi.org/10.1109/ICRA55743.2025.11127832,http://arxiv.org/abs/2404.10718v3,no,
"Gaze and Go: Harnessing Visual Attention Valence in Upper-Limb Robotic Rehabilitation With Tailored Gamification and Eye Tracking for Neuroplasticity",https://doi.org/10.1109/ICRA55743.2025.11127280,,no,
"Wearable Soft Sensing Band with Stretchable Sensors for Torque Estimation and Hand Gesture Recognition",https://doi.org/10.1109/ICRA55743.2025.11127280,,no,
"Plug-and-Play Multi-Domain Fusion Adaptation for Cross-Subject EEG-Based Motor Imagery Classification",https://doi.org/10.1109/ICRA55743.2025.11128783,,no,
"SpatialBot: Precise Spatial Understanding with Vision Language Models",https://doi.org/10.1109/ICRA55743.2025.11128783,http://arxiv.org/abs/2406.13642v7,yes,https://github.com/BAAI-DCAI/SpatialBot
"Run-time Observation Interventions Make Vision-Language-Action Models More Visually Robust",https://doi.org/10.1109/ICRA55743.2025.11128683,http://arxiv.org/abs/2410.01971v1,maybe,
"KALIE: Fine-Tuning Vision-Language Models for Open-World Manipulation Without Robot Data",https://doi.org/10.1109/ICRA55743.2025.11128683,http://arxiv.org/abs/2409.14066v1,no,
"GHIL-Glue: Hierarchical Control with Filtered Subgoal Images",https://doi.org/10.1109/ICRA55743.2025.11127423,http://arxiv.org/abs/2410.20018v1,no,
"Simultaneous Localization and Affordance Prediction of Tasks from Egocentric Video",https://doi.org/10.1109/ICRA55743.2025.11127423,http://arxiv.org/abs/2407.13856v2,no,
"Quart-Online: Latency-Free Multimodal Large Language Model for Quadruped Robot Learning",https://doi.org/10.1109/ICRA55743.2025.11128241,,no,
"IntelliRMS: A Robotic Manipulation System for Domain-Specific Tasks Using Vision and Language Foundational Models",https://doi.org/10.1109/ICRA55743.2025.11128241,,no,
"SCA3D: Enhancing Cross-Modal 3D Retrieval via 3D Shape and Caption Paired Data Augmentation",https://doi.org/10.1109/ICRA55743.2025.11127578,http://arxiv.org/abs/2502.19128v1,yes,https://github.com/3DAgentWorld/SCA3D
"TrajSSL: Trajectory-Enhanced Semi-Supervised 3D Object Detection",https://doi.org/10.1109/ICRA55743.2025.11127578,http://arxiv.org/abs/2409.10901v1,no,
"Single-Shot Metric Depth from Focused Plenoptic Cameras",https://doi.org/10.1109/ICRA55743.2025.11127624,http://arxiv.org/abs/2412.02386v2,no,
"TREND: Tri-Teaching for Robust Preference-based Reinforcement Learning with Demonstrations",https://doi.org/10.1109/ICRA55743.2025.11127624,http://arxiv.org/abs/2505.06079v1,no,
"SynerGuard: A Robust Framework for Point Cloud Classification via Local Geometry and Spatial Topology",https://doi.org/10.1109/ICRA55743.2025.11127797,,no,
"Is Discretization Fusion All You Need for Collaborative Perception?",https://doi.org/10.1109/ICRA55743.2025.11127797,http://arxiv.org/abs/2503.13946v1,maybe,
"Tri-AutoAug: Single Domain Generalization for Bird's-Eye-View 3D Object Detection Through Pixel-2D-3D Features",https://doi.org/10.1109/ICRA55743.2025.11127224,,no,
"Interpretable Active Inference Gait Control Learning",https://doi.org/10.1109/ICRA55743.2025.11127224,,no,
"DOPT: D-Learning with Off-Policy Target toward Sample Efficiency and Fast Convergence Control",https://doi.org/10.1109/ICRA55743.2025.11128512,,no,
"DFM: Deep Fourier Mimic for Expressive Dance Motion Learning",https://doi.org/10.1109/ICRA55743.2025.11128512,http://arxiv.org/abs/2502.10980v2,no,
"Uncertainty-Aware Deep Reinforcement Learning with Calibrated Quantile Regression and Evidential Learning",https://doi.org/10.1109/ICRA55743.2025.11127575,,no,
"EMATO: Energy-Model-Aware Trajectory Optimization for Autonomous Driving",https://doi.org/10.1109/ICRA55743.2025.11127575,http://arxiv.org/abs/2412.08830v1,no,
"Task-Oriented Pre-Training for Drivable Area Detection",https://doi.org/10.1109/ICRA55743.2025.11127485,http://arxiv.org/abs/2409.20166v1,no,
"UA-PnP: Uncertainty-Aware End-to-End Bird's Eye View Visual Perception and Prediction for Autonomous Driving",https://doi.org/10.1109/ICRA55743.2025.11127485,,no,
"HGAT-CP: Heterogeneous Graph Attention Network for Collision Prediction in Autonomous Driving",https://doi.org/10.1109/ICRA55743.2025.11127841,,no,
"SE-STDGNN: A Self-Evolving Spatial-Temporal Directed Graph Neural Network for Multi-Vehicle Trajectory Prediction",https://doi.org/10.1109/ICRA55743.2025.11127841,,no,
"A Generalized Control Revision Method for Autonomous Driving Safety",https://doi.org/10.1109/ICRA55743.2025.11128190,http://arxiv.org/abs/2409.14688v2,no,
"DVLO4D: Deep Visual-Lidar Odometry with Sparse Spatial-Temporal Fusion",https://doi.org/10.1109/ICRA55743.2025.11128190,http://arxiv.org/abs/2509.06023v1,no,
"Hier-SLAM: Scaling-Up Semantics in SLAM with a Hierarchically Categorical Gaussian Splatting",https://doi.org/10.1109/ICRA55743.2025.11127875,http://arxiv.org/abs/2409.12518v4,yes,https://github.com/LeeBY68/Hier-SLAM
"ROD: RGB-Only Fast and Efficient Off-Road Freespace Detection",https://doi.org/10.1109/ICRA55743.2025.11127875,http://arxiv.org/abs/2508.08697v1,no,
"JORD: A Benchmark Dataset for Off-Road LiDAR Place Recognition and SLAM",https://doi.org/10.1109/ICRA55743.2025.11127292,,no,
"Self-Reflective Perceptual Adaptation for Robust Ground Navigation in Unstructured Off-Road Environments",https://doi.org/10.1109/ICRA55743.2025.11127292,,no,
"Dynamics Modeling Using Visual Terrain Features for High-Speed Autonomous Off-Road Driving",https://doi.org/10.1109/ICRA55743.2025.11128297,http://arxiv.org/abs/2412.00581v1,maybe,
"Digital Twins Meet the Koopman Operator: Data-Driven Learning for Robust Autonomy",https://doi.org/10.1109/ICRA55743.2025.11128297,http://arxiv.org/abs/2409.10347v2,no,
"Off-Road Freespace Detection with LiDAR-Camera Fusion and Self-Distillation",https://doi.org/10.1109/ICRA55743.2025.11128678,,no,
"Robust 4D Radar-Aided Inertial Navigation for Aerial Vehicles",https://doi.org/10.1109/ICRA55743.2025.11128678,http://arxiv.org/abs/2502.15452v1,no,
"Semi-Elastic LiDAR-Inertial Odometry",https://doi.org/10.1109/ICRA55743.2025.11128789,http://arxiv.org/abs/2307.07792v2,maybe,
"DOGE: An Extrinsic Orientation and Gyroscope Bias Estimation for Visual-Inertial Odometry Initialization",https://doi.org/10.1109/ICRA55743.2025.11128789,http://arxiv.org/abs/2412.08135v1,no,
"GaRLIO: Gravity Enhanced Radar-LiDAR-Inertial Odometry",https://doi.org/10.1109/ICRA55743.2025.11128082,http://arxiv.org/abs/2502.07703v2,yes,https://github.com/ChiyunNoh/GaRLIO
"Flying Through Moving Gates without Full State Estimation",https://doi.org/10.1109/ICRA55743.2025.11128082,http://arxiv.org/abs/2410.15799v3,no,
"Collapsible Airfoil Single Actuator ROtor-Craft (CASARO) - Construction and Analysis of a Soft Rotary Wing Robot",https://doi.org/10.1109/ICRA55743.2025.11127322,,no,
"VizFlyt: Perception-centric Pedagogical Framework For Autonomous Aerial Robots",https://doi.org/10.1109/ICRA55743.2025.11127322,http://arxiv.org/abs/2503.22876v2,maybe,
"Distributed Loitering Synchronization with Fixed-Wing UAVs",https://doi.org/10.1109/ICRA55743.2025.11128114,,no,
"A Map-Free Deep Learning-Based Framework for Gate-to-Gate Monocular Visual Navigation Aboard Miniaturized Aerial Vehicles",https://doi.org/10.1109/ICRA55743.2025.11128114,http://arxiv.org/abs/2503.05251v1,no,
"Offline Adaptation of Quadruped Locomotion Using Diffusion Models",https://doi.org/10.1109/ICRA55743.2025.11127780,http://arxiv.org/abs/2411.08832v3,no,
"High-Performance Reinforcement Learning on Spot: Optimizing Simulation Parameters with Distributional Measures",https://doi.org/10.1109/ICRA55743.2025.11127780,http://arxiv.org/abs/2504.17857v3,maybe,
"HOVER: Versatile Neural Whole-Body Controller for Humanoid Robots",https://doi.org/10.1109/ICRA55743.2025.11127415,http://arxiv.org/abs/2410.21229v2,no,
"Learning Humanoid Locomotion with Perceptive Internal Model",https://doi.org/10.1109/ICRA55743.2025.11127415,http://arxiv.org/abs/2411.14386v1,no,
"A Learning Framework for Diverse Legged Robot Locomotion Using Barrier-Based Style Rewards",https://doi.org/10.1109/ICRA55743.2025.11128675,http://arxiv.org/abs/2409.15780v4,no,
"WildLMa: Long Horizon Loco-Manipulation in the Wild",https://doi.org/10.1109/ICRA55743.2025.11128675,http://arxiv.org/abs/2411.15131v2,no,
"Drive with the Flow",https://doi.org/10.1109/ICRA55743.2025.11128865,http://arxiv.org/abs/2305.19208v2,no,
"Potential Fields as Scene Affordance for Behavior Change-Based Visual Risk Object Identification",https://doi.org/10.1109/ICRA55743.2025.11128865,http://arxiv.org/abs/2409.15846v2,no,
"SCAM-P: Spatial Channel Attention Module for Panoptic Driving Perception",https://doi.org/10.1109/ICRA55743.2025.11128291,,no,
"IROAM: Improving Roadside Monocular 3D Object Detection Learning from Autonomous Vehicle Data Domain",https://doi.org/10.1109/ICRA55743.2025.11128291,http://arxiv.org/abs/2501.18162v1,no,
"Fast LiDAR Data Generation with Rectified Flows",https://doi.org/10.1109/ICRA55743.2025.11128039,http://arxiv.org/abs/2412.02241v2,no,
"LamPro: Multi-Prototype Representation Learning for Enhanced Visual Pattern Recognition",https://doi.org/10.1109/ICRA55743.2025.11128039,,no,
"SAS-Prompt: Large Language Models as Numerical Optimizers for Robot Self-Improvement",https://doi.org/10.1109/ICRA55743.2025.11128261,http://arxiv.org/abs/2504.20459v1,no,
"Cohere3D: Exploiting Temporal Coherence for Unsupervised Representation Learning of Vision-Based Autonomous Driving",https://doi.org/10.1109/ICRA55743.2025.11128261,http://arxiv.org/abs/2402.15583v1,no,
"Towards Open-Ended Robotic Exploration Using Vision-Inspired Similarity and Foundation Models",https://doi.org/10.1109/ICRA55743.2025.11127975,,no,
"MI-HGNN: Morphology-Informed Heterogeneous Graph Neural Network for Legged Robot Contact Perception",https://doi.org/10.1109/ICRA55743.2025.11127975,http://arxiv.org/abs/2409.11146v3,yes,https://github.com/lunarlab-gatech/Morphology-Informed-HGNN
"Robot Navigation in Unknown and Cluttered Workspace with Dynamical System Modulation in Starshaped Roadmap",https://doi.org/10.1109/ICRA55743.2025.11128349,http://arxiv.org/abs/2403.11484v3,no,
"Robust Planning for Autonomous Driving via Mixed Adversarial Diffusion Predictions",https://doi.org/10.1109/ICRA55743.2025.11128349,http://arxiv.org/abs/2505.12327v1,no,
