title,pdf_url,arxiv_url,code_available,code_url
"Neural Interpretable PDEs: Harmonizing Fourier Insights with Attention for Scalable and Interpretable Physics Discovery",https://raw.githubusercontent.com/mlresearch/v267/main/assets/liu25cp/liu25cp.pdf,,yes,https://github.com/fishmoon1234/Nonlocal-Attention-Operator
"Efficient Federated Incomplete Multi-View Clustering",https://raw.githubusercontent.com/mlresearch/v267/main/assets/liu25cq/liu25cq.pdf,,yes,https://github.com/Tracesource/EFIMVC
"NeuralCohort: Cohort-aware Neural Representation Learning for Healthcare Analytics",https://raw.githubusercontent.com/mlresearch/v267/main/assets/liu25cr/liu25cr.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-liu25cr.md
"BaWA: Automatic Optimizing Pruning Metric for Large Language Models with Balanced Weight and Activation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/liu25cs/liu25cs.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-liu25cs.md
"Improved Last-Iterate Convergence of Shuffling Gradient Methods for Nonsmooth Convex Optimization",https://raw.githubusercontent.com/mlresearch/v267/main/assets/liu25ct/liu25ct.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-liu25ct.md
"Probabilistic Interactive 3D Segmentation with Hierarchical Neural Processes",https://raw.githubusercontent.com/mlresearch/v267/main/assets/liu25cu/liu25cu.pdf,,yes,https://github.com/jliu4ai/NPISeg3D
"Token Coordinated Prompt Attention is Needed for Visual Prompting",https://raw.githubusercontent.com/mlresearch/v267/main/assets/liu25cv/liu25cv.pdf,,yes,https://github.com/zhoujiahuan1991/ICML2025-TCPA
"Hessian Geometry of Latent Space in Generative Models",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lobashev25a/lobashev25a.pdf,,yes,https://github.com/alobashev/hessian-geometry-of-diffusion-models
"BDC-CLIP: Brownian Distance Covariance for Adapting CLIP to Action Recognition",https://raw.githubusercontent.com/mlresearch/v267/main/assets/long25a/long25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-long25a.md
"Arbitrarily-Conditioned Multi-Functional Diffusion for Multi-Physics Emulation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/long25b/long25b.pdf,,yes,https://github.com/BayesianAIGroup/ACM-FD
"Contour Integration Underlies Human-Like Vision",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lonnqvist25a/lonnqvist25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-lonnqvist25a.md
"Fast Min-$ε$ Segmented Regression using Constant-Time Segment Merging",https://raw.githubusercontent.com/mlresearch/v267/main/assets/losser25a/losser25a.pdf,,yes,https://github.com/Loesgar/mvsr/tree/paper-icml-25
"STD-FD: Spatio-Temporal Distribution Fitting Deviation for AIGC Forgery Identification",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lou25a/lou25a.pdf,,yes,https://github.com/HengruiLou/STDFD
"SAE-V: Interpreting Multimodal Models for Enhanced Alignment",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lou25b/lou25b.pdf,,yes,https://github.com/PKU-Alignment/SAE-V
"AAAR-1.0: Assessing AI’s Potential to Assist Research",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lou25c/lou25c.pdf,,yes,https://github.com/RenzeLou/AAAR-1.0
"A Peer-review Look on Multi-modal Clustering: An Information Bottleneck Realization Method",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lou25d/lou25d.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-lou25d.md
"Super Deep Contrastive Information Bottleneck for Multi-modal Clustering",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lou25e/lou25e.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-lou25e.md
"Navigating Conflicting Views: Harnessing Trust for Learning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lu25a/lu25a.pdf,,yes,https://github.com/OverfitFlow/Trust4Conflict
"Aligning Protein Conformation Ensemble Generation with Physical Feedback",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lu25b/lu25b.pdf,,yes,https://github.com/lujiarui/eba
"Complex Wavelet Mutual Information Loss: A Multi-Scale Loss Function for Semantic Segmentation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lu25c/lu25c.pdf,,yes,https://github.com/lurenhaothu/CWMI
"WAVE: Weighted Autoregressive Varying Gate for Time Series Forecasting",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lu25d/lu25d.pdf,,yes,https://github.com/LJC-FVNR/ARMA-Attention
"Beyond Atoms: Enhancing Molecular Pretrained Representations with 3D Space Modeling",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lu25e/lu25e.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-lu25e.md
"Towards Practical Defect-Focused Automated Code Review",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lu25f/lu25f.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-lu25f.md
"Safe Delta: Consistently Preserving Safety when Fine-Tuning LLMs on Diverse Datasets",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lu25g/lu25g.pdf,,yes,https://github.com/ColinLu50/SafeDelta
"System-Aware Unlearning Algorithms: Use Lesser; Forget Faster",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lu25h/lu25h.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-lu25h.md
"Habitizing Diffusion Planning for Efficient and Effective Decision Making",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lu25i/lu25i.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-lu25i.md
"Overcoming the Curse of Dimensionality in Reinforcement Learning Through Approximate Factorization",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lu25j/lu25j.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-lu25j.md
"TSP: A Two-Sided Smoothed Primal-Dual Method for Nonconvex Bilevel Optimization",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lu25k/lu25k.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-lu25k.md
"Smoothed Preference Optimization via ReNoise Inversion for Aligning Diffusion Models with Varied Human Preferences",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lu25l/lu25l.pdf,,yes,https://github.com/JaydenLyh/SmPO
"DAMA: Data- and Model-aware Alignment of Multi-modal LLMs",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lu25m/lu25m.pdf,,yes,https://github.com/injadlu/DAMA
"Stochastic Forward–Backward Deconvolution: Training Diffusion Models with Finite Noisy Datasets",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lu25n/lu25n.pdf,,yes,https://github.com/watml/SFBD
"OptMATH: A Scalable Bidirectional Data Synthesis Framework for Optimization Modeling",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lu25o/lu25o.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-lu25o.md
"Agent Reviewers: Domain-specific Multimodal Agents with Shared Memory for Paper Review",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lu25p/lu25p.pdf,,yes,https://github.com/AReviewers/AgentReviewers
"Learning Initial Basis Selection for Linear Programming via Duality-Inspired Tripartite Graph Representation and Comprehensive Supervision",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lu25q/lu25q.pdf,,yes,https://github.com/HAHHHD/TripartiteLP
"Linear Transformers as VAR Models: Aligning Autoregressive Attention Mechanisms with Autoregressive Forecasting",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lu25r/lu25r.pdf,,yes,https://github.com/LJC-FVNR/Structural-Aligned-Mixture-of-VAR
"LLaVA-ReID: Selective Multi-image Questioner for Interactive Person Re-Identification",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lu25s/lu25s.pdf,,yes,https://github.com/XLearning-SCU/LLaVA-ReID
"Rethinking the Stability-Plasticity Trade-off in Continual Learning from an Architectural Perspective",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lu25t/lu25t.pdf,,yes,https://github.com/byyx666/Dual-Arch
"FedSMU: Communication-Efficient and Generalization-Enhanced Federated Learning through Symbolic Model Updates",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lu25u/lu25u.pdf,,yes,https://github.com/lxy66888/fedsmu.git
"ToMA: Token Merge with Attention for Diffusion Models",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lu25v/lu25v.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-lu25v.md
"Sparse Autoencoders; Again?",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lu25w/lu25w.pdf,,yes,https://github.com/vegetablest-dog/VAEase
"Constrained Exploitability Descent: An Offline Reinforcement Learning Method for Finding Mixed-Strategy Nash Equilibrium",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lu25x/lu25x.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-lu25x.md
"Learning with Expected Signatures: Theory and Applications",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lucchese25a/lucchese25a.pdf,,yes,https://github.com/lorenzolucchese/esig
"Joint MoE Scaling Laws: Mixture of Experts Can Be Memory Efficient",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ludziejewski25a/ludziejewski25a.pdf,,yes,https://huggingface.co/maciek-pioro/joint-moe-scaling-laws
"Bipartite Ranking From Multiple Labels: On Loss Versus Label Aggregation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lukasik25a/lukasik25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-lukasik25a.md
"Stacey: Promoting Stochastic Steepest Descent via Accelerated $\ell_p$-Smooth Nonconvex Optimization",https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25a/luo25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-luo25a.md
"Probing Visual Language Priors in VLMs",https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25b/luo25b.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-luo25b.md
"Vision-Language Models Create Cross-Modal Task Representations",https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25c/luo25c.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-luo25c.md
"KBQA-o1: Agentic Knowledge Base Question Answering with Monte Carlo Tree Search",https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25d/luo25d.pdf,,yes,https://github.com/LHRLAB/KBQA-o1
"Quantum Algorithms for Finite-horizon Markov Decision Processes",https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25e/luo25e.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-luo25e.md
"Occult: Optimizing Collaborative Communications across Experts for Accelerated Parallel MoE Training and Inference",https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25f/luo25f.pdf,,yes,https://github.com/UNITES-Lab/Occult
"Fast and Low-Cost Genomic Foundation Models via Outlier Removal",https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25g/luo25g.pdf,,yes,https://github.com/MAGICS-LAB/GERM
"Can Classic GNNs Be Strong Baselines for Graph-level Tasks? Simple Architectures Meet Excellence",https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25h/luo25h.pdf,,yes,https://github.com/LUOyk1999/GNNPlus
"Sparsing Law: Towards Large Language Models with Greater Activation Sparsity",https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25i/luo25i.pdf,,yes,https://github.com/thunlp/SparsingLaw/
"Sparse Causal Discovery with Generative Intervention for Unsupervised Graph Domain Adaptation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25j/luo25j.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-luo25j.md
"Beyond One-Hot Labels: Semantic Mixing for Model Calibration",https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25k/luo25k.pdf,,yes,https://github.com/E-Galois/CSM
"Efficient and Scalable Density Functional Theory Hamiltonian Prediction through Adaptive Sparsity",https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25l/luo25l.pdf,,yes,https://github.com/microsoft/SPHNet
"One-dimensional Path Convolution",https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25m/luo25m.pdf,,yes,https://github.com/tum-bgd/2025-ICML-1DPathConv
"Locality Preserving Markovian Transition for Instance Retrieval",https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25n/luo25n.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-luo25n.md
"Transolver++: An Accurate Neural Solver for PDEs on Million-Scale Geometries",https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25o/luo25o.pdf,,yes,https://github.com/thuml/Transolver_plus
"Learning to Trust Bellman Updates: Selective State-Adaptive Regularization for Offline RL",https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25p/luo25p.pdf,,yes,https://github.com/QinwenLuo/SSAR
"Causal Attribution Analysis for Continuous Outcomes",https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25q/luo25q.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-luo25q.md
"Hi-Patch: Hierarchical Patch GNN for Irregular Multivariate Time Series",https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25r/luo25r.pdf,,yes,https://github.com/qianlima-lab/Hi-Patch
"David and Goliath: Small One-step Model Beats Large Diffusion with Score Post-training",https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25s/luo25s.pdf,,yes,https://github.com/pkulwj1994/diff_instruct_star
"Graph-constrained Reasoning: Faithful Reasoning on Knowledge Graphs with Large Language Models",https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25t/luo25t.pdf,,yes,https://github.com/RManLuo/graph-constrained-reasoning
"MERIT: Maximum-normalized Element-wise Ratio for Language Model Large-batch Training",https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25u/luo25u.pdf,,yes,https://github.com/NUS-HPC-AI-Lab/MERIT
"Conformity Score Averaging for Classification",https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25v/luo25v.pdf,,yes,https://github.com/luo-lorry/Weighting
"LADA: Scalable Label-Specific CLIP Adapter for Continual Learning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/luo25w/luo25w.pdf,,yes,https://github.com/MaolinLuo/LADA
"Enhancing Rating-Based Reinforcement Learning to Effectively Leverage Feedback from Large Vision-Language Models",https://raw.githubusercontent.com/mlresearch/v267/main/assets/luu25a/luu25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-luu25a.md
"Runtime Analysis of Evolutionary NAS for Multiclass Classification",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lv25a/lv25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-lv25a.md
"Autonomy-of-Experts Models",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lv25b/lv25b.pdf,,yes,https://github.com/trestad/Autonomy-of-Experts
"Dendritic Localized Learning: Toward Biologically Plausible Algorithm",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lv25c/lv25c.pdf,,yes,https://github.com/Lvchangze/Dendritic-Localized-Learning
"Adapting While Learning: Grounding LLMs for Scientific Problems with Tool Usage Adaptation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lyu25a/lyu25a.pdf,,yes,https://github.com/Rose-STL-Lab/Adapting-While-Learning
"Consensus Based Stochastic Optimal Control",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lyu25b/lyu25b.pdf,,yes,https://github.com/Lyuliyao/ADAM_CBO_control
"RealRAG: Retrieval-augmented Realistic Image Generation via Self-reflective Contrastive Learning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/lyu25c/lyu25c.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-lyu25c.md
"Playmate: Flexible Control of Portrait Animation via 3D-Implicit Space Guided Diffusion",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25a/ma25a.pdf,,yes,https://github.com/Playmate111/Playmate
"Meta-Black-Box-Optimization through Offline Q-function Learning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25b/ma25b.pdf,,yes,https://github.com/MetaEvo/Q-Mamba
"Improving Multimodal Learning Balance and Sufficiency through Data Remixing",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25c/ma25c.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-ma25c.md
"Efficient Online Reinforcement Learning for Diffusion Policy",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25d/ma25d.pdf,,yes,https://github.com/mahaitongdae/diffusion_policy_online_rl
"Pruning for GNNs: Lower Complexity with Comparable Expressiveness",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25e/ma25e.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-ma25e.md
"Overcoming Non-monotonicity in Transducer-based Streaming Generation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25f/ma25f.pdf,,yes,https://github.com/ictnlp/MonoAttn-Transducer
"SWAN: SGD with Normalization and Whitening Enables Stateless LLM Training",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25g/ma25g.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-ma25g.md
"Adversarial Robustness via Deformable Convolution with Stochasticity",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25h/ma25h.pdf,,yes,https://github.com/theSleepyPig/Deformable_Convolution_with_Stochasticity
"HetSSNet: Spatial-Spectral Heterogeneous Graph Learning Network for Panchromatic and Multispectral Images Fusion",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25i/ma25i.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-ma25i.md
"Catching Two Birds with One Stone: Reward Shaping with Dual Random Networks for Balancing Exploration and Exploitation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25j/ma25j.pdf,,yes,https://github.com/mahaozhe/DuRND
"""Why Is There a Tumor?"": Tell Me the Reason; Show Me the Evidence",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25k/ma25k.pdf,,yes,https://github.com/deep-real/MedRationale
"Network Sparsity Unlocks the Scaling Potential of Deep Reinforcement Learning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25l/ma25l.pdf,,yes,https://github.com/lilucse/SparseNetwork4DRL
"PTTA: Purifying Malicious Samples for Test-Time Model Adaptation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25m/ma25m.pdf,,yes,https://github.com/HAIV-Lab/PTTA
"TANGO: Clustering with Typicality-Aware Nonlocal Mode-Seeking and Graph-Cut Optimization",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25n/ma25n.pdf,,yes,https://github.com/SWJTU-ML/TANGO_code
"Learning from Loss Landscape: Generalizable Mixed-Precision Quantization via Adaptive Sharpness-Aware Gradient Aligning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25o/ma25o.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-ma25o.md
"TimePro: Efficient Multivariate Long-term Time Series Forecasting with Variable- and Time-Aware Hyper-state",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25p/ma25p.pdf,,yes,https://github.com/xwmaxwma/TimePro
"PANDAS: Improving Many-shot Jailbreaking via Positive Affirmation; Negative Demonstration; and Adaptive Sampling",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25q/ma25q.pdf,,yes,https://github.com/averyma/pandas
"COExpander: Adaptive Solution Expansion for Combinatorial Optimization",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25r/ma25r.pdf,,yes,https://github.com/Thinklab-SJTU/COExpander
"Robust Spatio-Temporal Centralized Interaction for OOD Learning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25s/ma25s.pdf,,yes,https://github.com/PoorOtterBob/STOP
"A Closer Look at Generalized BH Algorithm for Out-of-Distribution Detection",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25t/ma25t.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-ma25t.md
"Benchmarking Abstract and Reasoning Abilities Through A Theoretical Perspective",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25u/ma25u.pdf,,yes,https://github.com/MAC-AutoML/abstract-reason-benchmark
"Efficient Multi-modal Long Context Learning for Training-free Adaptation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25v/ma25v.pdf,,yes,https://github.com/Zehong-Ma/EMLoC
"Graph Attention is Not Always Beneficial: A Theoretical Analysis of Graph Attention Mechanisms via Contextual Stochastic Block Models",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25w/ma25w.pdf,,yes,https://github.com/mztmzt/GAT_CSBM
"Behavior-agnostic Task Inference for Robust Offline In-context Reinforcement Learning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25x/ma25x.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-ma25x.md
"An Online Statistical Framework for Out-of-Distribution Detection",https://raw.githubusercontent.com/mlresearch/v267/main/assets/ma25y/ma25y.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-ma25y.md
"Compositional Causal Reasoning Evaluation in Language Models",https://raw.githubusercontent.com/mlresearch/v267/main/assets/maasch25a/maasch25a.pdf,,yes,https://github.com/jmaasch/compositional_causal_reasoning
"Inverse problems with experiment-guided AlphaFold",https://raw.githubusercontent.com/mlresearch/v267/main/assets/maddipatla25a/maddipatla25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-maddipatla25a.md
"AKORN: Adaptive Knots generated Online for RegressioN splines",https://raw.githubusercontent.com/mlresearch/v267/main/assets/madhow25a/madhow25a.pdf,,yes,https://github.com/SunilMadhow/AKORN
"Linearization Turns Neural Operators into Function-Valued Gaussian Processes",https://raw.githubusercontent.com/mlresearch/v267/main/assets/magnani25a/magnani25a.pdf,,yes,https://github.com/2bys/luno-experiments
"Learning to Stop: Deep Learning for Mean Field Optimal Stopping",https://raw.githubusercontent.com/mlresearch/v267/main/assets/magnino25a/magnino25a.pdf,,yes,https://github.com/yuchen-zhu-zyc/Learning-to-Stop
"DataDecide: How to Predict Best Pretraining Data with Small Experiments",https://raw.githubusercontent.com/mlresearch/v267/main/assets/magnusson25a/magnusson25a.pdf,,yes,https://github.com/allenai/DataDecide
"Compositional Risk Minimization",https://raw.githubusercontent.com/mlresearch/v267/main/assets/mahajan25a/mahajan25a.pdf,,yes,https://github.com/facebookresearch/compositional-risk-minimization
"Leveraging Online Olympiad-Level Math Problems for LLMs Training and Contamination-Resistant Evaluation",https://raw.githubusercontent.com/mlresearch/v267/main/assets/mahdavi25a/mahdavi25a.pdf,,yes,https://github.com/DSL-Lab/aops
"Sable: a Performant; Efficient and Scalable Sequence Model for MARL",https://raw.githubusercontent.com/mlresearch/v267/main/assets/mahjoub25a/mahjoub25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-mahjoub25a.md
"Auditing $f$-differential privacy in one run",https://raw.githubusercontent.com/mlresearch/v267/main/assets/mahloujifar25a/mahloujifar25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-mahloujifar25a.md
"SecEmb: Sparsity-Aware Secure Federated Learning of On-Device Recommender System with Large Embedding",https://raw.githubusercontent.com/mlresearch/v267/main/assets/mai25a/mai25a.pdf,,yes,https://github.com/NusIoraPrivacy/SecEmb
"LETS Forecast: Learning Embedology for Time Series Forecasting",https://raw.githubusercontent.com/mlresearch/v267/main/assets/majeedi25a/majeedi25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-majeedi25a.md
"Regret-Free Reinforcement Learning for Temporal Logic Specifications",https://raw.githubusercontent.com/mlresearch/v267/main/assets/majumdar25a/majumdar25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-majumdar25a.md
"Residual Matrix Transformers: Scaling the Size of the Residual Stream",https://raw.githubusercontent.com/mlresearch/v267/main/assets/mak25a/mak25a.pdf,,yes,https://github.com/bmac3/residual-matrix-transformer
"Hypothesis Testing for Generalized Thurstone Models",https://raw.githubusercontent.com/mlresearch/v267/main/assets/makur25a/makur25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-makur25a.md
"Craftium: Bridging Flexibility and Efficiency for Rich 3D Single- and Multi-Agent Environments",https://raw.githubusercontent.com/mlresearch/v267/main/assets/malagon25a/malagon25a.pdf,,yes,https://github.com/mikelma/craftium/
"Reasoning Limitations of Multimodal Large Language Models. A case study of Bongard Problems",https://raw.githubusercontent.com/mlresearch/v267/main/assets/malkinski25a/malkinski25a.pdf,,yes,https://github.com/pavonism/bongard-rwr
"Emergence in non-neural models: grokking modular arithmetic via average gradient outer product",https://raw.githubusercontent.com/mlresearch/v267/main/assets/mallinar25a/mallinar25a.pdf,,yes,https://github.com/nmallinar/rfm-grokking/tree/main
"Potemkin Understanding in Large Language Models",https://raw.githubusercontent.com/mlresearch/v267/main/assets/mancoridis25a/mancoridis25a.pdf,,yes,https://github.com/MarinaMancoridis/PotemkinBenchmark
"Learning Latent Graph Structures and their Uncertainty",https://raw.githubusercontent.com/mlresearch/v267/main/assets/manenti25a/manenti25a.pdf,,yes,https://github.com/allemanenti/Learning-Calibrated-Structures
"Scaffold with Stochastic Gradients: New Analysis with Linear Speed-Up",https://raw.githubusercontent.com/mlresearch/v267/main/assets/mangold25a/mangold25a.pdf,,yes,https://github.com/pmangold/scaffold-speed-up
"Efficient Diffusion Models for Symmetric Manifolds",https://raw.githubusercontent.com/mlresearch/v267/main/assets/mangoubi25a/mangoubi25a.pdf,,yes,https://github.com/mangoubi/Efficient-Diffusion-Models-for-Symmetric-Manifolds
"CTBench: A Library and Benchmark for Certified Training",https://raw.githubusercontent.com/mlresearch/v267/main/assets/mao25a/mao25a.pdf,,yes,https://github.com/eth-sri/CTBench
"Hypo3D: Exploring Hypothetical Reasoning in 3D",https://raw.githubusercontent.com/mlresearch/v267/main/assets/mao25b/mao25b.pdf,,yes,https://github.com/MatchLab-Imperial/Hypo3D
"Mastering Multiple-Expert Routing: Realizable $H$-Consistency and Strong Guarantees for Learning to Defer",https://raw.githubusercontent.com/mlresearch/v267/main/assets/mao25c/mao25c.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-mao25c.md
"Principled Algorithms for Optimizing Generalized Metrics in Binary Classification",https://raw.githubusercontent.com/mlresearch/v267/main/assets/mao25d/mao25d.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-mao25d.md
"ATA: Adaptive Task Allocation for Efficient Resource Management in Distributed Machine Learning",https://raw.githubusercontent.com/mlresearch/v267/main/assets/maranjyan25a/maranjyan25a.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-maranjyan25a.md
"Ringmaster ASGD: The First Asynchronous SGD with Optimal Time Complexity",https://raw.githubusercontent.com/mlresearch/v267/main/assets/maranjyan25b/maranjyan25b.pdf,,yes,https://github.com/mlresearch/v267/edit/gh-pages/_posts/2025-10-06-maranjyan25b.md
